latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
48.744116,-0.864258,50.0,0,GMT,GMT

time,wind_speed_10m (m/s),wind_direction_10m (deg),temperature_2m (C),surface_pressure (hPa),relative_humidity_2m (percent),shortwave_radiation (W/m**2),direct_normal_irradiance (W/m**2),diffuse_radiation (W/m**2),dew_point_2m (C),snow_depth (m),rain (mm),albedo (percent) 
2012-07-18 08:00:00,4.199406239821254,252.93394070258103,14.640799242867388,1013.25,70.0,255.7912563129141,53.73499520827275,226.0449878157168,12.640799242867388,0.0,0.0,20.0
2012-07-18 09:00:00,4.79143341219415,257.51805939508165,16.01715937015274,1013.25,70.0,463.20745968933306,218.5594741055496,313.4727980264868,14.01715937015274,0.0,0.0,20.0
2012-07-18 10:00:00,3.728424727793278,263.85045934470395,17.03446097960341,1013.25,70.0,530.962771305975,193.13949924107587,378.7226928240804,15.03446097960341,0.0,0.0,20.0
2012-07-18 11:00:00,4.422103240007591,254.75186723621644,17.80529559647107,1013.25,70.0,626.0813435692841,249.23077265220272,412.7502920356893,15.805295596471069,0.0,0.0,20.0
2012-07-18 12:00:00,5.170354947318471,255.78528828222244,18.636967725502473,1013.25,70.0,672.6092342087495,283.5960520702451,422.01533260940175,16.636967725502473,0.0,0.0,20.0
2012-07-18 13:00:00,5.171832580456647,253.67423643184225,19.41787211270173,1013.25,70.0,638.6328937625938,250.40224946054383,420.9436572697528,17.41787211270173,0.0,0.0,20.0
2012-07-18 14:00:00,5.132537373842604,248.4674778270669,20.362974208882406,1013.25,70.0,663.1912785830508,400.5364834598117,337.1123723930197,18.362974208882406,0.0,0.0,20.0
2012-07-18 15:00:00,6.367463013303528,254.0088888486372,20.646604513095497,1013.25,70.0,491.8754762013179,216.7027985340747,335.4969413617795,18.646604513095497,0.0,0.0,20.0
2012-07-18 16:00:00,5.546511993571296,263.8662091818376,20.61311257141881,1013.25,70.0,387.0289549830088,204.39470485927413,264.7569893965383,18.61311257141881,0.0,0.0,20.0
2012-07-18 17:00:00,4.651966381414405,275.247503862868,20.00950874453156,1013.25,70.0,279.5322240162598,208.9335679157712,185.0375754345314,18.00950874453156,0.0,0.0,20.0
2012-07-18 18:00:00,4.098117547597098,278.3167843733256,18.962135740935878,1013.25,70.0,103.24981225677548,9.284678618229975,100.52259461859626,16.962135740935878,0.0,0.0,20.0
2012-07-18 19:00:00,3.69628082973789,271.4071998234757,17.999942752636116,1013.25,70.0,87.10422359552435,385.3472658779026,35.70012576204394,15.999942752636116,0.0,0.0,20.0
2012-07-18 20:00:00,4.364106541195261,262.85910610994074,17.481721486953973,1013.25,70.0,13.3320768708218,0.0,13.3320768708218,15.481721486953973,0.0,0.0,20.0
2012-07-18 21:00:00,4.604006648489989,259.49030989824547,16.745726692858682,1013.25,70.0,0.0,0.0,0.0,14.745726692858682,0.0,0.0,20.0
2012-07-18 22:00:00,4.87950882449751,270.9797448511309,16.186868876520293,1013.25,70.0,0.0,0.0,0.0,14.186868876520293,0.0,0.0,20.0
2012-07-18 23:00:00,4.4117953176863525,277.3695487342307,15.53251894098446,1013.25,70.0,0.0,0.0,0.0,13.53251894098446,0.0,0.0,20.0
2012-07-19 00:00:00,3.845632198747066,273.2142991572798,14.145100169492252,1013.25,70.0,0.0,0.0,0.0,12.145100169492252,0.0,0.0,20.0
2012-07-19 01:00:00,3.843918376114528,270.1117247258274,13.053062324031885,1013.25,70.0,0.0,0.0,0.0,11.053062324031885,0.0,0.0,20.0
2012-07-19 02:00:00,4.111490828347741,268.1100273076904,12.835754041514917,1013.25,70.0,0.0,0.0,0.0,10.835754041514917,0.0,0.0,20.0
2012-07-19 03:00:00,4.184173055406225,264.46207846210405,12.936893798318238,1013.25,70.0,0.0,0.0,0.0,10.936893798318238,0.0,0.0,20.0
2012-07-19 04:00:00,4.180577929213078,260.8347092017722,12.791486980737716,1013.25,70.0,0.0,0.0,0.0,10.791486980737716,0.0,0.0,20.0
2012-07-19 05:00:00,4.285965339089987,262.14180077751325,12.846133214537815,1013.25,70.0,6.1130690420407765,0.0,6.1130690420407765,10.846133214537815,0.0,0.0,20.0
2012-07-19 06:00:00,4.398576483666566,262.7389958717219,13.065659199551078,1013.25,70.0,39.17608201630991,0.0,39.17608201630991,11.065659199551078,0.0,0.0,20.0
2012-07-19 07:00:00,5.912132690977293,269.5980590040569,13.74260345798939,1013.25,70.0,115.08705467124328,0.0,115.08705467124328,11.74260345798939,0.0,0.0,20.0
2012-07-19 08:00:00,5.70615011238392,271.5804443880478,14.677636041930327,1013.25,70.0,239.72522976887484,40.53776425364519,217.367622356734,12.677636041930327,0.0,0.0,20.0
2012-07-19 09:00:00,5.642484091972003,271.9489808811524,15.41532949561008,1013.25,70.0,503.4100713458712,302.18837289207755,296.94449405067496,13.41532949561008,0.0,0.0,20.0
2012-07-19 10:00:00,4.647094495113405,276.664775319309,16.121733659229108,1013.25,70.0,526.8105828192511,189.1415294781831,378.0441206682561,14.121733659229108,0.0,0.0,20.0
2012-07-19 11:00:00,5.043665626280057,272.0722781344129,16.518823272491886,1013.25,70.0,552.1620336706752,153.3618242663916,421.1331929324887,14.518823272491886,0.0,0.0,20.0
2012-07-19 12:00:00,5.247072807526532,271.0856043915766,17.13167339189829,1013.25,70.0,669.5813317240891,280.8026766509603,421.8777557021787,15.131673391898289,0.0,0.0,20.0
2012-07-19 13:00:00,5.14673799347894,272.0291479671546,17.73646426105887,1013.25,70.0,710.1213574126143,392.6228809861114,369.37092252183504,15.73646426105887,0.0,0.0,20.0
2012-07-19 14:00:00,4.803277749819671,271.1434028075607,17.86537684128689,1013.25,70.0,681.0617623103597,451.1248085360047,314.47615845287254,15.865376841286889,0.0,0.0,20.0
2012-07-19 15:00:00,4.750535570709832,275.2169066612892,18.096839056396448,1013.25,70.0,646.5082494015397,600.3923637145624,214.19727596161488,16.096839056396448,0.0,0.0,20.0
2012-07-19 16:00:00,4.513810420492451,279.3786796519761,17.715142305629968,1013.25,70.0,465.27832879994526,404.7085274895053,223.86493416262297,15.715142305629968,0.0,0.0,20.0
2012-07-19 17:00:00,4.373531248992842,285.0436072636904,17.33297433516492,1013.25,70.0,393.1269918284033,687.3054706470784,83.56042046484453,15.33297433516492,0.0,0.0,20.0
2012-07-19 18:00:00,3.9056751384782857,289.7942489030055,16.349060464298304,1013.25,70.0,218.9632039666605,499.5686322760756,73.24965165419289,14.349060464298304,0.0,0.0,20.0
2012-07-19 19:00:00,2.977959459393078,291.4554079485848,15.46816101468545,1013.25,70.0,112.2786272738489,590.576977030453,34.831058935709976,13.46816101468545,0.0,0.0,20.0
2012-07-19 20:00:00,2.52299172364882,286.6215105429392,14.49725798704361,1013.25,70.0,20.31922099072767,0.0,20.31922099072767,12.49725798704361,0.0,0.0,20.0
2012-07-19 21:00:00,2.1276299280065296,279.5331678025695,13.998562402215498,1013.25,70.0,0.0,0.0,0.0,11.998562402215498,0.0,0.0,20.0
2012-07-19 22:00:00,1.7833014118952488,268.0451687575996,13.30690164512157,1013.25,70.0,0.0,0.0,0.0,11.30690164512157,0.0,0.0,20.0
2012-07-19 23:00:00,1.9183417180722648,269.86846531802945,12.874599913974407,1013.25,70.0,0.0,0.0,0.0,10.874599913974407,0.0,0.0,20.0
2012-07-20 00:00:00,1.80655214320252,260.7721006254499,12.338408595099054,1013.25,70.0,0.0,0.0,0.0,10.338408595099054,0.0,0.0,20.0
2012-07-20 01:00:00,1.6997272989209555,259.76025250793896,12.103559335545242,1013.25,70.0,0.0,0.0,0.0,10.103559335545242,0.0,0.0,20.0
2012-07-20 02:00:00,1.5929736884073569,265.0847065494217,12.13942039843289,1013.25,70.0,0.0,0.0,0.0,10.13942039843289,0.0,0.0,20.0
2012-07-20 03:00:00,1.421968275782141,269.51722458932204,12.266990036394077,1013.25,70.0,0.0,0.0,0.0,10.266990036394077,0.0,0.0,20.0
2012-07-20 04:00:00,1.4029525599116397,277.65762701373706,12.235723696995251,1013.25,70.0,0.0,0.0,0.0,10.235723696995251,0.0,0.0,20.0
2012-07-20 05:00:00,1.4000856739644405,280.77416148294685,12.22431582838476,1013.25,70.0,5.89588976803855,0.0,5.89588976803855,10.22431582838476,0.0,0.0,20.0
2012-07-20 06:00:00,1.6305289572688615,292.32470333220044,12.280160139129293,1013.25,70.0,44.89085424066645,0.0,44.89085424066645,10.280160139129293,0.0,0.0,20.0
2012-07-20 07:00:00,2.437378295737546,306.03211603838463,13.114682023255227,1013.25,70.0,109.28611262792992,0.0,109.28611262792992,11.114682023255227,0.0,0.0,20.0
2012-07-20 08:00:00,2.1061179141667723,308.3649131117968,13.719718682136772,1013.25,70.0,203.79570457703585,17.965282024841606,193.92498788961487,11.719718682136772,0.0,0.0,20.0
2012-07-20 09:00:00,1.6595447616380028,298.8731780420819,15.04115720731096,1013.25,70.0,278.3876957931866,28.05640234508096,259.27211347829177,13.04115720731096,0.0,0.0,20.0
2012-07-20 10:00:00,1.6651360989483222,316.54877534264966,16.50242305508766,1013.25,70.0,392.18856503288623,58.4177030134353,346.3432328473993,14.502423055087661,0.0,0.0,20.0
2012-07-20 11:00:00,2.359145457493365,306.9219292402793,17.442873072821783,1013.25,70.0,617.9880009885113,240.97417977009812,412.4982131850612,15.442873072821783,0.0,0.0,20.0
2012-07-20 12:00:00,2.9165822517590985,303.3555135462059,17.57591669857902,1013.25,70.0,517.4938797722393,101.87668212104477,427.78452718326025,15.575916698579022,0.0,0.0,20.0
2012-07-20 13:00:00,3.4696944960437763,305.0321951968118,17.726706178244342,1013.25,70.0,440.1055390667712,57.68981045947974,390.1263348870307,15.726706178244342,0.0,0.0,20.0
2012-07-20 14:00:00,3.5644905923694536,308.6102139149472,18.404979577763243,1013.25,70.0,631.3063459751428,328.2149213065278,365.1137391694701,16.404979577763243,0.0,0.0,20.0
2012-07-20 15:00:00,3.492706083592501,313.53935311570734,18.731303039139675,1013.25,70.0,608.117794882349,503.3151340423221,246.54122344976332,16.731303039139675,0.0,0.0,20.0
2012-07-20 16:00:00,3.436182859664103,315.5533852274182,18.63369027853821,1013.25,70.0,551.9909225664547,742.0891408166397,110.65347562960386,16.63369027853821,0.0,0.0,20.0
2012-07-20 17:00:00,3.2880865728618707,316.7676402539011,18.218345571318537,1013.25,70.0,395.5780663155188,707.686976759191,78.2168580939533,16.218345571318537,0.0,0.0,20.0
2012-07-20 18:00:00,3.0765566088754386,317.19934497632875,17.669053577055706,1013.25,70.0,253.8281854282835,724.7182082208443,44.00302506026705,15.669053577055706,0.0,0.0,20.0
2012-07-20 19:00:00,2.3047777020050595,318.478070899381,16.640333555262487,1013.25,70.0,126.84131954010527,548.8214427951074,56.16453816474505,14.640333555262487,0.0,0.0,20.0
2012-07-20 20:00:00,1.6790532943873824,323.92589195501705,14.733255574680811,1013.25,70.0,27.658988890722046,0.0,27.658988890722046,12.733255574680811,0.0,0.0,20.0
2012-07-20 21:00:00,1.2135598342436622,333.3636778481763,13.183891943351568,1013.25,70.0,0.0,0.0,0.0,11.183891943351568,0.0,0.0,20.0
2012-07-20 22:00:00,0.7256627869552895,325.23130716281867,11.54427104795684,1013.25,70.0,0.0,0.0,0.0,9.54427104795684,0.0,0.0,20.0
2012-07-20 23:00:00,0.8568629916724297,313.9560581139835,10.270314226340076,1013.25,70.0,0.0,0.0,0.0,8.270314226340076,0.0,0.0,20.0
2012-07-21 00:00:00,0.7636841361595152,310.890594989057,9.692466656981082,1013.25,70.0,0.0,0.0,0.0,7.6924666569810825,0.0,0.0,20.0
2012-07-21 01:00:00,0.7590757294832089,298.84347936518947,8.979615193053462,1013.25,70.0,0.0,0.0,0.0,6.979615193053462,0.0,0.0,20.0
2012-07-21 02:00:00,0.7357494040928383,299.80754420228726,8.293719060047977,1013.25,70.0,0.0,0.0,0.0,6.293719060047977,0.0,0.0,20.0
2012-07-21 03:00:00,1.527718931028946,285.56124535303405,7.975463241844579,1013.25,70.0,0.0,0.0,0.0,5.975463241844579,0.0,0.0,20.0
2012-07-21 04:00:00,1.6578240363184669,272.72335858470854,8.085597563329884,1013.25,70.0,0.0,0.0,0.0,6.085597563329884,0.0,0.0,20.0
2012-07-21 05:00:00,1.3179863837615169,262.66125543062026,8.317007886545696,1013.25,70.0,8.26230887764265,0.0,8.26230887764265,6.317007886545696,0.0,0.0,20.0
2012-07-21 06:00:00,0.6993018552843739,237.08313278036195,11.292359461030287,1013.25,70.0,93.96996267154492,40.07112077000711,84.54883438546614,9.292359461030287,0.0,0.0,20.0
2012-07-21 07:00:00,1.050811314723287,240.6376001631528,13.40740735608074,1013.25,70.0,180.9079276323316,63.34166866949868,155.8396183588365,11.40740735608074,0.0,0.0,20.0
2012-07-21 08:00:00,1.657762244218359,262.62524957440513,15.317014884019386,1013.25,70.0,324.4557374592259,155.31502637735505,239.45233916789732,13.317014884019386,0.0,0.0,20.0
2012-07-21 09:00:00,2.076818925866464,268.69701341041804,16.746524604793535,1013.25,70.0,417.87764413289153,152.06978200694022,314.56519762848933,14.746524604793535,0.0,0.0,20.0
2012-07-21 10:00:00,1.4559458167368495,290.235663628906,17.437741683789966,1013.25,70.0,505.4876921012109,164.10134977923093,376.9982254672858,15.437741683789966,0.0,0.0,20.0
2012-07-21 11:00:00,1.8060776643571423,282.55304553485394,17.944133074489173,1013.25,70.0,503.405830887273,107.6898266744462,411.7548273908119,15.944133074489173,0.0,0.0,20.0
2012-07-21 12:00:00,2.177224304809163,285.59331120331234,18.237104382372195,1013.25,70.0,509.3577656781053,96.38090293299643,424.6434647420077,16.237104382372195,0.0,0.0,20.0
2012-07-21 13:00:00,2.824912782187316,292.58023730290006,18.734038286248676,1013.25,70.0,499.562731066286,96.54492594508724,416.0762701120946,16.734038286248676,0.0,0.0,20.0
2012-07-21 14:00:00,3.2545432365400826,301.4168784403377,19.02767506905775,1013.25,70.0,481.74043360914334,115.31840881126328,388.4030314787502,17.02767506905775,0.0,0.0,20.0
2012-07-21 15:00:00,3.006526187505565,303.8633570392303,19.122201438849004,1013.25,70.0,487.4741304483129,215.84968159570863,332.78457665559955,17.122201438849004,0.0,0.0,20.0
2012-07-21 16:00:00,3.2163645724673007,310.2442875583323,19.20654475499407,1013.25,70.0,450.3026097258736,369.9574280956645,230.97404254015447,17.20654475499407,0.0,0.0,20.0
2012-07-21 17:00:00,3.335844760253169,316.33762392936154,18.93470244790535,1013.25,70.0,320.1783238912732,358.7889231290007,160.01552072349563,16.93470244790535,0.0,0.0,20.0
2012-07-21 18:00:00,2.8140749613841693,323.0307110891409,17.96165378101051,1013.25,70.0,171.1525764438351,237.0129480194736,103.06433711332448,15.961653781010511,0.0,0.0,20.0
2012-07-21 19:00:00,1.9978673546170087,337.0917258938464,16.831216144899145,1013.25,70.0,97.139469974769,561.2839852185263,26.239141354412567,14.831216144899145,0.0,0.0,20.0
2012-07-21 20:00:00,1.6204912821361703,164.44335459136957,15.25071488910936,1013.25,70.0,19.352253275479693,0.0,19.352253275479693,13.25071488910936,0.0,0.0,20.0
2012-07-21 21:00:00,1.4639660919434478,19.653430273873504,14.154639470795928,1013.25,70.0,0.0,0.0,0.0,12.154639470795928,0.0,0.0,20.0
2012-07-21 22:00:00,1.267199974208884,33.313347539829074,12.626580821670757,1013.25,70.0,0.0,0.0,0.0,10.626580821670757,0.0,0.0,20.0
2012-07-21 23:00:00,1.2104249327089964,42.936626851141554,11.873330609827804,1013.25,70.0,0.0,0.0,0.0,9.873330609827804,0.0,0.0,20.0
2012-07-22 00:00:00,1.069615300663878,48.73322556327186,11.071213498969485,1013.25,70.0,0.0,0.0,0.0,9.071213498969485,0.0,0.0,20.0
2012-07-22 01:00:00,1.0430475229198446,44.45487568711812,10.546950400477385,1013.25,70.0,0.0,0.0,0.0,8.546950400477385,0.0,0.0,20.0
2012-07-22 02:00:00,1.2545877029818284,42.01680575847794,10.262115007401746,1013.25,70.0,0.0,0.0,0.0,8.262115007401746,0.0,0.0,20.0
2012-07-22 03:00:00,1.3280770022426869,48.31654948862664,9.835091344388331,1013.25,70.0,0.0,0.0,0.0,7.835091344388331,0.0,0.0,20.0
2012-07-22 04:00:00,1.328807800901776,57.36676490807139,9.652534032228345,1013.25,70.0,0.0,0.0,0.0,7.6525340322283455,0.0,0.0,20.0
2012-07-22 05:00:00,1.3603993902758584,65.64962683991047,9.709816204086337,1013.25,70.0,7.842539638763371,0.0,7.842539638763371,7.709816204086337,0.0,0.0,20.0
2012-07-22 06:00:00,1.668474274517971,75.1947551530733,11.620629976613714,1013.25,70.0,93.1414010216494,40.971694116461535,83.61457823346495,9.620629976613714,0.0,0.0,20.0
2012-07-22 07:00:00,1.5776507869223568,96.37578073360862,14.431804986122756,1013.25,70.0,220.4525990966264,156.36662094089715,158.94080952470694,12.431804986122756,0.0,0.0,20.0
2012-07-22 08:00:00,1.9668946879455385,113.0816343459776,17.13897874664076,1013.25,70.0,394.09382130019617,327.4202215425658,215.61129620354467,15.13897874664076,0.0,0.0,20.0
2012-07-22 09:00:00,2.129593010296279,125.96819923832248,19.210256316794016,1013.25,70.0,560.2753993019935,478.3856865547516,236.22642387339351,17.210256316794016,0.0,0.0,20.0
2012-07-22 10:00:00,1.6218327402262906,122.07481852571362,20.49704323565294,1013.25,70.0,699.9865263832779,560.5637551681253,262.10435407702,18.49704323565294,0.0,0.0,20.0
2012-07-22 11:00:00,1.6685195607764294,125.6960440074646,21.15241524504154,1013.25,70.0,686.4719460524079,371.890476687837,370.61316544129687,19.15241524504154,0.0,0.0,20.0
2012-07-22 12:00:00,1.5296872992746389,127.82180834527055,21.57240956946106,1013.25,70.0,667.4614895418904,284.1112160467914,418.2158504269877,19.57240956946106,0.0,0.0,20.0
2012-07-22 13:00:00,1.4393832724519913,133.81523057711848,22.140856892555007,1013.25,70.0,701.5110188951259,379.9615777934833,373.5749088198595,20.140856892555007,0.0,0.0,20.0
2012-07-22 14:00:00,1.3459680580643454,137.23444558877603,22.677503133714822,1013.25,70.0,788.554047935581,743.2811146377861,188.22479341611933,20.677503133714822,0.0,0.0,20.0
2012-07-22 15:00:00,0.987721298476302,145.3287168781506,23.049312847204988,1013.25,70.0,731.2745118871742,883.4140122836295,99.77562198715282,21.049312847204988,0.0,0.0,20.0
2012-07-22 16:00:00,0.6323749169030356,161.61947343318738,23.086002763413887,1013.25,70.0,615.0321537809222,906.2874752214668,79.51877421411643,21.086002763413887,0.0,0.0,20.0
2012-07-22 17:00:00,0.5719487795571789,198.74683975776864,22.896194962545962,1013.25,70.0,463.8123535627411,864.9524181147622,79.55258576880686,20.896194962545962,0.0,0.0,20.0
2012-07-22 18:00:00,0.5609728458670323,219.87320757738024,22.566563067977654,1013.25,70.0,298.3481866210051,758.9661482823461,82.09714603268856,20.566563067977654,0.0,0.0,20.0
2012-07-22 19:00:00,0.4790532455771181,167.44622470598765,21.635453605301734,1013.25,70.0,141.44611181097093,535.6045535122236,75.16195081277009,19.635453605301734,0.0,0.0,20.0
2012-07-22 20:00:00,1.095789687696671,162.21011708232948,20.494695903035677,1013.25,70.0,24.96998132547005,0.0,24.96998132547005,18.494695903035677,0.0,0.0,20.0
2012-07-22 21:00:00,1.4644380926204292,21.35326939069278,18.449557360578297,1013.25,70.0,0.0,0.0,0.0,16.449557360578297,0.0,0.0,20.0
2012-07-22 22:00:00,0.9627545085401528,28.53055847955256,16.663192242311197,1013.25,70.0,0.0,0.0,0.0,14.663192242311197,0.0,0.0,20.0
2012-07-22 23:00:00,1.3615351544150809,69.86841722560797,14.217036419280817,1013.25,70.0,0.0,0.0,0.0,12.217036419280817,0.0,0.0,20.0
2012-07-23 00:00:00,1.5422046571891057,107.07834234083636,13.698808607887088,1013.25,70.0,0.0,0.0,0.0,11.698808607887088,0.0,0.0,20.0
2012-07-23 01:00:00,1.3944070210886637,125.898390970007,13.186323288280732,1013.25,70.0,0.0,0.0,0.0,11.186323288280732,0.0,0.0,20.0
2012-07-23 02:00:00,1.486881872354972,134.01980657415226,12.891510322074168,1013.25,70.0,0.0,0.0,0.0,10.891510322074168,0.0,0.0,20.0
2012-07-23 03:00:00,1.4468569649547085,138.99080575085628,12.604939243221338,1013.25,70.0,0.0,0.0,0.0,10.604939243221338,0.0,0.0,20.0
2012-07-23 04:00:00,1.2982421441526957,136.98279378154166,12.23110421497671,1013.25,70.0,0.0,0.0,0.0,10.23110421497671,0.0,0.0,20.0
2012-07-23 05:00:00,1.3960418968437398,137.1836346197681,12.15478489187052,1013.25,70.0,7.222015963357637,0.0,7.222015963357637,10.15478489187052,0.0,0.0,20.0
2012-07-23 06:00:00,1.8065728920419504,138.67922873727372,14.288744062530952,1013.25,70.0,96.2152765068574,54.93155436694428,83.58720760933332,12.288744062530952,0.0,0.0,20.0
2012-07-23 07:00:00,1.5513600080848449,140.303916936174,17.091593908128914,1013.25,70.0,246.29941363028945,245.16789906239947,150.44930839117745,15.091593908128914,0.0,0.0,20.0
2012-07-23 08:00:00,1.8175291309148456,146.82011017795688,19.544899539471942,1013.25,70.0,413.6163996312782,394.0119280821359,199.7087422721677,17.544899539471942,0.0,0.0,20.0
2012-07-23 09:00:00,1.895483404609865,152.6522303160909,21.70650824004747,1013.25,70.0,573.045885402234,525.456350831862,218.18307117532856,19.70650824004747,0.0,0.0,20.0
2012-07-23 10:00:00,0.7904184605431769,114.76253368096155,23.13302012223096,1013.25,70.0,708.7066915269106,588.8144165089101,249.86842413976007,21.13302012223096,0.0,0.0,20.0
2012-07-23 11:00:00,1.1887700109913868,54.562812429651245,23.925647264578856,1013.25,70.0,808.4779765930627,654.6549592093356,253.6248230813594,21.925647264578856,0.0,0.0,20.0
2012-07-23 12:00:00,1.8203901806430305,45.77358527615311,24.459079699499853,1013.25,70.0,864.2124791250726,730.3290429884835,224.7698845281384,22.459079699499853,0.0,0.0,20.0
2012-07-23 13:00:00,2.324402828333296,49.6939141647854,25.073308904222642,1013.25,70.0,871.0964559419587,804.1844288172028,178.41368431915214,23.073308904222642,0.0,0.0,20.0
2012-07-23 14:00:00,2.7446489915338503,59.31693061560037,25.352894153978525,1013.25,70.0,829.4145550240712,867.7308004988305,130.1198861565275,23.352894153978525,0.0,0.0,20.0
2012-07-23 15:00:00,2.8850588535369246,64.89630604073722,25.72034462595633,1013.25,70.0,742.5524292012053,907.5072841515156,95.54990561897591,23.72034462595633,0.0,0.0,20.0
2012-07-23 16:00:00,2.765219965167032,61.30462283400799,25.633774088011137,1013.25,70.0,617.7462858759299,910.1909074619188,81.79048461609716,23.633774088011137,0.0,0.0,20.0
2012-07-23 17:00:00,2.6650109965351625,51.18251686119766,25.405438712576824,1013.25,70.0,465.52242651761856,865.0479340393109,83.15453314270263,23.405438712576824,0.0,0.0,20.0
2012-07-23 18:00:00,2.251439189529697,45.00542212471638,24.762867276246766,1013.25,70.0,299.8072880913614,757.1317643856369,85.93078892098569,22.762867276246766,0.0,0.0,20.0
2012-07-23 19:00:00,2.076420987961361,46.80340705996282,23.243779080211084,1013.25,70.0,141.8522536094765,524.7612761997955,78.30759050767651,21.243779080211084,0.0,0.0,20.0
2012-07-23 20:00:00,2.1905543767684525,50.99692241686415,20.82690280148597,1013.25,70.0,24.39610795380826,0.0,24.39610795380826,18.82690280148597,0.0,0.0,20.0
2012-07-23 21:00:00,2.123088155518273,57.80610205714998,19.210195496359574,1013.25,70.0,0.0,0.0,0.0,17.210195496359574,0.0,0.0,20.0
2012-07-23 22:00:00,2.216656606852248,56.55055425893147,17.417044321989238,1013.25,70.0,0.0,0.0,0.0,15.417044321989238,0.0,0.0,20.0
2012-07-23 23:00:00,1.8567707481697904,67.3372313290422,15.950081540168867,1013.25,70.0,0.0,0.0,0.0,13.950081540168867,0.0,0.0,20.0
2012-07-24 00:00:00,1.5955554339954958,76.33598177169596,15.047321597029054,1013.25,70.0,0.0,0.0,0.0,13.047321597029054,0.0,0.0,20.0
2012-07-24 01:00:00,1.3906364092772774,82.84691977453485,14.012515035358888,1013.25,70.0,0.0,0.0,0.0,12.012515035358888,0.0,0.0,20.0
2012-07-24 02:00:00,1.325529265950731,84.96664158105938,13.01162228855901,1013.25,70.0,0.0,0.0,0.0,11.01162228855901,0.0,0.0,20.0
2012-07-24 03:00:00,1.197607699809036,76.38151377964617,12.48840683284584,1013.25,70.0,0.0,0.0,0.0,10.48840683284584,0.0,0.0,20.0
2012-07-24 04:00:00,1.2459760882453754,68.12713131668507,11.958087430434205,1013.25,70.0,0.0,0.0,0.0,9.958087430434205,0.0,0.0,20.0
2012-07-24 05:00:00,1.54166587666015,68.09494305002774,11.952784363689261,1013.25,70.0,7.014549681017685,0.0,7.014549681017685,9.952784363689261,0.0,0.0,20.0
2012-07-24 06:00:00,1.923622157198136,68.50778250454916,14.49505379351433,1013.25,70.0,100.37274961156652,75.08409377395411,83.31309767967447,12.49505379351433,0.0,0.0,20.0
2012-07-24 07:00:00,1.6704763471382529,65.67479771380857,17.799513908229414,1013.25,70.0,257.37405185005946,294.3205657333741,143.0335193494775,15.799513908229414,0.0,0.0,20.0
2012-07-24 08:00:00,2.050726629717167,66.68801709260701,20.57710092234163,1013.25,70.0,429.6718101855893,455.69541585786646,183.3074634931289,18.57710092234163,0.0,0.0,20.0
2012-07-24 09:00:00,2.5488187902900363,65.96065893210458,22.926373573389014,1013.25,70.0,591.7712480251525,586.4901347519376,196.90996003447287,20.926373573389014,0.0,0.0,20.0
2012-07-24 10:00:00,3.125113453122802,57.99125901321601,24.12974252499191,1013.25,70.0,727.5347081080391,653.1840778645536,219.79900874853928,22.12974252499191,0.0,0.0,20.0
2012-07-24 11:00:00,3.4661407498609664,61.65356993959484,24.96127202927522,1013.25,70.0,824.803581302667,715.7494056628979,219.48160976013344,22.96127202927522,0.0,0.0,20.0
2012-07-24 12:00:00,3.415100692665345,69.86654508286304,25.581912662579214,1013.25,70.0,877.3252136409088,778.2275234204303,197.33378798662704,23.581912662579214,0.0,0.0,20.0
2012-07-24 13:00:00,3.066457977190323,77.50849564768444,26.284322093178275,1013.25,70.0,881.675036377313,838.9310732844101,160.567560449815,24.284322093178275,0.0,0.0,20.0
2012-07-24 14:00:00,2.498861075318631,78.86477698319585,26.74545982567122,1013.25,70.0,837.343139709358,889.3968332699019,122.24023055498084,24.74545982567122,0.0,0.0,20.0
2012-07-24 15:00:00,2.146918341554979,72.51308808795429,26.959587962292517,1013.25,70.0,748.1981911553245,918.6463486460837,95.0677377295798,24.959587962292517,0.0,0.0,20.0
2012-07-24 16:00:00,2.105251442054154,60.75658612858199,26.901678558484036,1013.25,70.0,620.6089951488241,913.46316545051,84.6766293476893,24.901678558484036,0.0,0.0,20.0
2012-07-24 17:00:00,2.12580647785798,48.16133530513796,26.686541474179762,1013.25,70.0,465.97222844305287,864.6419501367579,85.7977409958454,24.686541474179762,0.0,0.0,20.0
2012-07-24 18:00:00,1.90744436013297,32.7528178958527,26.1365775445679,1013.25,70.0,298.8567689229606,754.9922282368668,87.50511983562595,24.1365775445679,0.0,0.0,20.0
2012-07-24 19:00:00,1.8043856964747529,21.29619672745697,24.986043991563065,1013.25,70.0,140.01142811812176,515.956253051734,78.95901294880983,22.986043991563065,0.0,0.0,20.0
2012-07-24 20:00:00,2.0098828635927832,22.22624761550736,21.93092608913946,1013.25,70.0,23.156923946404568,0.0,23.156923946404568,19.93092608913946,0.0,0.0,20.0
2012-07-24 21:00:00,2.018073419125093,28.884208912087143,19.820322032861668,1013.25,70.0,0.0,0.0,0.0,17.820322032861668,0.0,0.0,20.0
2012-07-24 22:00:00,1.88651171135598,30.970054592557936,18.671911835594642,1013.25,70.0,0.0,0.0,0.0,16.671911835594642,0.0,0.0,20.0
2012-07-24 23:00:00,1.6611094817829248,35.84119318223051,17.70536649692815,1013.25,70.0,0.0,0.0,0.0,15.70536649692815,0.0,0.0,20.0
