hour,wind_electricity_kW,wind_electricity_year24_degraded_kW,solar_electricity_kW,solar_electricity_year24_degraded_kW,battery_net_power_kW,battery_electricity_out_kW,battery_soc_fraction,curtailment_kW
3977,185646.6080289141,,44043.29563831999,,20000.0,-0.0,1.0,209689.90366723412
3978,215815.1645683208,,38403.521207898935,,20000.0,-0.0,1.0,234218.68577621973
3979,220293.93459035727,,61007.04926118215,,20000.0,-0.0,1.0,261300.98385153944
3980,220293.93459035727,,756.199076464137,,20000.0,-0.0,1.0,201050.1336668214
3981,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
3982,214114.4149270716,,0.0,,20000.0,-0.0,1.0,194114.4149270716
3983,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
3984,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
3985,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
3986,219853.52295114764,,0.0,,20000.0,-0.0,1.0,199853.52295114764
3987,220011.8199062764,,0.0,,20000.0,-0.0,1.0,200011.8199062764
3988,220220.46358078098,,-0.0,,20000.0,-0.0,1.0,200220.46358078098
3989,220293.93459035727,,1919.013967002141,,20000.0,-0.0,1.0,202212.9485573594
3990,220293.93459035727,,12664.566862939997,,20000.0,-0.0,1.0,212958.50145329727
3991,220293.93459035727,,17608.746625661508,,20000.0,-0.0,1.0,217902.68121601877
3992,220293.93459035727,,32369.059523300053,,20000.0,-0.0,1.0,232662.99411365733
3993,220293.93459035727,,61240.02726611203,,20000.0,-0.0,1.0,261533.96185646928
3994,220293.93459035727,,86128.79377223429,,20000.0,-0.0,1.0,286422.7283625916
3995,220293.93459035727,,43406.46301295336,,20000.0,-0.0,1.0,243700.39760331064
3996,220293.93459035727,,43858.17259309893,,20000.0,-0.0,1.0,244152.1071834562
3997,220293.93459035727,,45363.73032633381,,20000.0,-0.0,1.0,245657.66491669108
3998,220293.93459035727,,39406.15932524822,,20000.0,-0.0,1.0,239700.09391560548
3999,220293.93459035727,,15537.647057896316,,20000.0,-0.0,1.0,215831.58164825357
4000,220293.93459035727,,7885.030556371919,,20000.0,-0.0,1.0,208178.9651467292
4001,220293.93459035727,,11943.518326934007,,20000.0,-0.0,1.0,212237.4529172913
4002,220293.93459035727,,10912.656846446567,,20000.0,-0.0,1.0,211206.59143680384
4003,220293.93459035727,,2236.314308368614,,20000.0,-0.0,1.0,202530.24889872587
4004,220293.93459035727,,-0.0,,20000.0,-0.0,1.0,200293.93459035727
4005,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4006,218508.19154431843,,0.0,,20000.0,-0.0,1.0,198508.19154431843
4007,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4008,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4009,206595.30311628492,,0.0,,20000.0,-0.0,1.0,186595.30311628492
4010,197351.08386875663,,0.0,,20000.0,-0.0,1.0,177351.08386875663
4011,208359.39377101976,,0.0,,20000.0,-0.0,1.0,188359.39377101976
4012,220293.93459035727,,-0.0,,20000.0,-0.0,1.0,200293.93459035727
4013,220293.93459035727,,2165.5146897302707,,20000.0,-0.0,1.0,202459.44928008755
4014,220293.93459035727,,10816.28238221521,,20000.0,-0.0,1.0,211110.21697257247
4015,220293.93459035727,,24294.907553241712,,20000.0,-0.0,1.0,224588.84214359897
4016,220293.93459035727,,38573.90542371214,,20000.0,-0.0,1.0,238867.8400140694
4017,220293.93459035727,,70897.68203257168,,20000.0,-0.0,1.0,271191.61662292894
4018,220293.93459035727,,86612.61365333972,,20000.0,-0.0,1.0,286906.548243697
4019,220293.93459035727,,89624.24445456568,,20000.0,-0.0,1.0,289918.17904492293
4020,220293.93459035727,,82659.92702319103,,20000.0,-0.0,1.0,282953.8616135483
4021,220293.93459035727,,88066.63264553303,,20000.0,-0.0,1.0,288360.5672358903
4022,220293.93459035727,,147623.4402596626,,20000.0,-0.0,1.0,347917.37485001987
4023,220293.93459035727,,88131.19319076244,,20000.0,-0.0,1.0,288425.1277811197
4024,220293.93459035727,,146366.8090837019,,20000.0,-0.0,1.0,346660.74367405917
4025,220293.93459035727,,101523.17494384498,,20000.0,-0.0,1.0,301817.10953420226
4026,220293.93459035727,,131964.93104906392,,20000.0,-0.0,1.0,332258.86563942116
4027,220293.93459035727,,122106.19479092577,,20000.0,-0.0,1.0,322400.12938128307
4028,220293.93459035727,,2540.954523270388,,20000.0,-0.0,1.0,202834.88911362767
4029,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4030,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4031,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4032,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4033,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4034,220286.12078424604,,0.0,,20000.0,-0.0,1.0,200286.12078424604
4035,207967.4370674846,,0.0,,20000.0,-0.0,1.0,187967.4370674846
4036,199116.18454497456,,-0.0,,20000.0,-0.0,1.0,179116.18454497456
4037,187082.62283719686,,2810.102825476838,,20000.0,-0.0,1.0,169892.7256626737
4038,162984.95439444034,,14470.85589204607,,20000.0,-0.0,1.0,157455.8102864864
4039,200304.73340330197,,26415.96909907477,,20000.0,-0.0,1.0,206720.70250237675
4040,166418.63906150093,,39329.36628319747,,20000.0,-0.0,1.0,185748.0053446984
4041,157429.37386623255,,63737.39879601651,,20000.0,-0.0,1.0,201166.77266224904
4042,83065.81241205054,,59178.74492350687,,20000.0,-0.0,1.0,122244.55733555742
4043,79565.3139437826,,88121.49567998521,,20000.0,-0.0,1.0,147686.8096237678
4044,87374.9543487871,,84945.42478614219,,20000.0,-0.0,1.0,152320.37913492927
4045,49274.372622785355,,102877.57380019409,,20000.0,-0.0,1.0,132151.94642297944
4046,41848.23947658099,,69547.73443528604,,20000.0,-0.0,1.0,91395.97391186703
4047,23878.27601365406,,90258.98851422734,,20000.0,-0.0,1.0,94137.2645278814
4048,3975.348850294812,,54896.123548832846,,20000.0,-0.0,1.0,38871.472399127655
4049,0.0,,39557.38141634229,,20000.0,-0.0,1.0,19557.381416342287
4050,0.0,,50725.85614031388,,20000.0,-0.0,1.0,30725.85614031388
4051,20714.482604046876,,7512.076197956266,,20000.0,-0.0,1.0,8226.558802003143
4052,89101.3230661047,,208.36712397439442,,20000.0,-0.0,1.0,69309.6901900791
4053,134667.21387746235,,0.0,,20000.0,-0.0,1.0,114667.21387746235
4054,64033.29883511604,,0.0,,20000.0,-0.0,1.0,44033.29883511604
4055,94337.29429577755,,0.0,,20000.0,-0.0,1.0,74337.29429577755
4056,120809.91506535192,,0.0,,20000.0,-0.0,1.0,100809.91506535192
4057,120846.6927331433,,0.0,,20000.0,-0.0,1.0,100846.6927331433
4058,125617.8147458217,,0.0,,20000.0,-0.0,1.0,105617.8147458217
4059,118932.60419464862,,0.0,,20000.0,-0.0,1.0,98932.60419464862
4060,105569.11033033088,,-0.0,,20000.0,-0.0,1.0,85569.11033033088
4061,93085.19347233554,,240.66351652631226,,20000.0,-0.0,1.0,73325.85698886185
4062,47233.51427896507,,6049.9263411570055,,20000.0,-0.0,1.0,33283.44062012208
4063,36182.153640115816,,20899.721890537367,,20000.0,-0.0,1.0,37081.87553065318
4064,53334.38362206773,,39509.736346635385,,20000.0,-0.0,1.0,72844.11996870312
4065,69951.12248128786,,58506.75497930747,,20000.0,-0.0,1.0,108457.87746059534
4066,60761.656111931494,,85575.78883220913,,20000.0,-0.0,1.0,126337.44494414062
4067,60371.04768053099,,68172.98631874146,,20000.0,-0.0,1.0,108544.03399927245
4068,36243.94570447267,,103139.64332538695,,20000.0,-0.0,1.0,119383.58902985964
4069,17728.526010521324,,122324.93098271788,,20000.0,-0.0,1.0,120053.4569932392
4070,9280.796389334739,,100305.8011449444,,20000.0,-0.0,1.0,89586.59753427914
4071,0.0,,80006.90018734135,,20000.0,-0.0,1.0,60006.90018734135
4072,0.0,,85609.33590387412,,20000.0,-0.0,1.0,65609.33590387412
4073,0.0,,78368.67487684343,,20000.0,-0.0,1.0,58368.67487684343
4074,0.0,,132513.91324025608,,20000.0,-0.0,1.0,112513.91324025608
4075,0.0,,115859.56384194107,,20000.0,-0.0,1.0,95859.56384194107
4076,0.0,,1424.6525071923427,,20000.0,4738.609054287668,0.7630695472856166,0.0
4077,0.0,,0.0,,20000.0,5102.040816326529,0.5079675064692901,0.0
4078,0.0,,0.0,,20000.0,5102.040816326531,0.2528654656529636,0.0
4079,0.0,,0.0,,11984.652507192344,3057.3093130592715,0.1,0.0
4080,22548.457145314464,,0.0,,20000.0,-624.3720006020437,0.1312186000301022,0.0
4081,28835.075820240247,,0.0,,20000.0,-2164.59357595886,0.2394482788280452,0.0
4082,28383.202914997113,,0.0,,20000.0,-2053.884714174292,0.3421425145367598,0.0
4083,26226.359763665718,,0.0,,20000.0,-1525.4581420981006,0.41841542164166484,0.0
4084,18991.17936730201,,0.0,,20000.0,257.35220221887454,0.4055478115307211,0.0
4085,20934.410573936915,,2089.7709182552526,,20000.0,-740.9244655870817,0.4425940348100752,0.0
4086,27634.59842523894,,11104.366130144643,,20000.0,-4591.046316068976,0.672146350613524,0.0
4087,8419.674225616998,,24673.034331695562,,20000.0,-3207.713596541577,0.8325320304406029,0.0
4088,27864.577240223432,,37878.88962238445,,20000.0,-3349.3593911879425,1.0,32072.612204697907
4089,37490.69454418514,,72604.4186019511,,20000.0,-0.0,1.0,90095.11314613624
4090,22736.492436086824,,75557.26968732609,,20000.0,-0.0,1.0,78293.76212341292
4091,8524.266781728471,,81219.73705930823,,20000.0,-0.0,1.0,69744.0038410367
4092,1730.4356583118474,,93072.471896024,,20000.0,-0.0,1.0,74802.90755433585
4093,0.0,,79670.04745966833,,20000.0,-0.0,1.0,59670.047459668334
4094,0.0,,85718.20034983914,,20000.0,-0.0,1.0,65718.20034983914
4095,0.0,,69563.8181782813,,20000.0,-0.0,1.0,49563.818178281304
4096,0.0,,82448.63918650449,,20000.0,-0.0,1.0,62448.639186504486
4097,17126.707009583115,,87289.93440547914,,20000.0,-0.0,1.0,84416.64141506226
4098,48157.482887807695,,58294.34560655919,,20000.0,-0.0,1.0,86451.82849436688
4099,84036.25435382109,,27487.11652137303,,20000.0,-0.0,1.0,91523.37087519412
4100,100184.9935260651,,206.23769698772685,,20000.0,-0.0,1.0,80391.23122305282
4101,108738.75578321592,,0.0,,20000.0,-0.0,1.0,88738.75578321592
4102,118870.18148830929,,0.0,,20000.0,-0.0,1.0,98870.18148830929
4103,99033.53566424112,,0.0,,20000.0,-0.0,1.0,79033.53566424112
4104,65572.48162092955,,0.0,,20000.0,-0.0,1.0,45572.48162092955
4105,54446.13129333327,,0.0,,20000.0,-0.0,1.0,34446.13129333327
4106,55292.19957741997,,0.0,,20000.0,-0.0,1.0,35292.19957741997
4107,60974.66568009749,,0.0,,20000.0,-0.0,1.0,40974.66568009749
4108,64736.15597865283,,0.0,,20000.0,-0.0,1.0,44736.15597865283
4109,59517.76613999749,,2259.6974613048624,,20000.0,-0.0,1.0,41777.463601302356
4110,45223.6056406293,,12936.962193943056,,20000.0,-0.0,1.0,38160.56783457236
4111,25684.353795303017,,24657.362018636257,,20000.0,-0.0,1.0,30341.71581393927
4112,53420.4039952931,,39362.319223467195,,20000.0,-0.0,1.0,72782.7232187603
4113,103708.702216827,,84483.0459740075,,20000.0,-0.0,1.0,168191.7481908345
4114,144677.30931306322,,113136.09386116425,,20000.0,-0.0,1.0,237813.40317422745
4115,132074.17304996363,,130704.71898092487,,20000.0,-0.0,1.0,242778.89203088847
4116,128256.18656335608,,132368.43248962637,,20000.0,-0.0,1.0,240624.61905298245
4117,137408.4376173919,,150000.0,,20000.0,-0.0,1.0,267408.43761739193
4118,108015.35254935823,,150000.0,,20000.0,-0.0,1.0,238015.3525493582
4119,98235.06835559965,,114795.88518483989,,20000.0,-0.0,1.0,193030.95354043954
4120,85900.59775458471,,36418.35358445216,,20000.0,-0.0,1.0,102318.95133903687
4121,131975.68866129383,,37811.46069848504,,20000.0,-0.0,1.0,149787.14935977885
4122,115534.71674761479,,49948.91333597647,,20000.0,-0.0,1.0,145483.63008359127
4123,140280.83079158972,,74664.18540514713,,20000.0,-0.0,1.0,194945.01619673683
4124,172485.26012313814,,1345.7170875727504,,20000.0,-0.0,1.0,153830.9772107109
4125,205591.9788550077,,0.0,,20000.0,-0.0,1.0,185591.9788550077
4126,169904.99110153894,,0.0,,20000.0,-0.0,1.0,149904.99110153894
4127,163723.60507284713,,0.0,,20000.0,-0.0,1.0,143723.60507284713
4128,135817.02711443848,,0.0,,20000.0,-0.0,1.0,115817.02711443848
4129,104934.89301192947,,0.0,,20000.0,-0.0,1.0,84934.89301192947
4130,86923.49160243315,,0.0,,20000.0,-0.0,1.0,66923.49160243315
4131,66633.16757408486,,0.0,,20000.0,-0.0,1.0,46633.16757408486
4132,48016.59374779871,,0.0,,20000.0,-0.0,1.0,28016.59374779871
4133,53862.881534695225,,1026.4703534688003,,20000.0,-0.0,1.0,34889.35188816403
4134,37344.4300012311,,10997.611498120938,,20000.0,-0.0,1.0,28342.04149935204
4135,15212.02208084309,,24136.44505828169,,20000.0,-0.0,1.0,19348.467139124783
4136,14700.161313409888,,36979.01951216374,,20000.0,-0.0,1.0,31679.180825573625
4137,46173.68748929701,,65307.467999476175,,20000.0,-0.0,1.0,91481.15548877319
4138,107527.97857528579,,91540.84266731507,,20000.0,-0.0,1.0,179068.82124260085
4139,124262.41303526996,,60412.23759552025,,20000.0,-0.0,1.0,164674.65063079022
4140,220293.93459035727,,32665.510089069536,,20000.0,-0.0,1.0,232959.44467942682
4141,220293.93459035727,,19371.50473664731,,20000.0,-0.0,1.0,219665.43932700457
4142,220293.93459035727,,77845.61792757642,,20000.0,-0.0,1.0,278139.55251793365
4143,220293.93459035727,,150000.0,,20000.0,-0.0,1.0,350293.93459035724
4144,220293.93459035727,,150000.0,,20000.0,-0.0,1.0,350293.93459035724
4145,220293.93459035727,,150000.0,,20000.0,-0.0,1.0,350293.93459035724
4146,220293.93459035727,,150000.0,,20000.0,-0.0,1.0,350293.93459035724
4147,220293.93459035727,,98867.71985679009,,20000.0,-0.0,1.0,299161.6544471474
4148,220293.93459035727,,1551.7039906981051,,20000.0,-0.0,1.0,201845.63858105536
4149,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4150,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4151,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4152,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4153,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4154,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4155,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4156,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4157,220293.93459035727,,2282.8627345171762,,20000.0,-0.0,1.0,202576.79732487444
4158,220293.93459035727,,13392.324131559488,,20000.0,-0.0,1.0,213686.25872191676
4159,220293.93459035727,,25872.793505937865,,20000.0,-0.0,1.0,226166.72809629515
4160,220293.93459035727,,40149.18104037441,,20000.0,-0.0,1.0,240443.11563073169
4161,220293.93459035727,,80003.13872619864,,20000.0,-0.0,1.0,280297.07331655594
4162,220293.93459035727,,86131.61183708168,,20000.0,-0.0,1.0,286425.54642743897
4163,220293.93459035727,,108883.22886358933,,20000.0,-0.0,1.0,309177.1634539466
4164,220293.93459035727,,108531.11258546532,,20000.0,-0.0,1.0,308825.0471758226
4165,220293.93459035727,,122099.64765443445,,20000.0,-0.0,1.0,322393.58224479173
4166,220293.93459035727,,134238.8554834681,,20000.0,-0.0,1.0,334532.7900738254
4167,220293.93459035727,,93626.45520741236,,20000.0,-0.0,1.0,293920.3897977696
4168,217717.63896527785,,95429.81217270921,,20000.0,-0.0,1.0,293147.4511379871
4169,188183.601370325,,95920.91055650928,,20000.0,-0.0,1.0,264104.51192683424
4170,141761.78225700205,,117474.7633755693,,20000.0,-0.0,1.0,239236.54563257133
4171,93797.83405684729,,91608.05409680109,,20000.0,-0.0,1.0,165405.88815364838
4172,79537.97609718499,,1248.5117946279597,,20000.0,-0.0,1.0,60786.487891812954
4173,81004.43410375624,,0.0,,20000.0,-0.0,1.0,61004.43410375624
4174,68974.58198468504,,0.0,,20000.0,-0.0,1.0,48974.581984685035
4175,90937.602186613,,0.0,,20000.0,-0.0,1.0,70937.602186613
4176,115805.595665909,,0.0,,20000.0,-0.0,1.0,95805.595665909
4177,119742.2281641821,,0.0,,20000.0,-0.0,1.0,99742.2281641821
4178,109683.90230291281,,0.0,,20000.0,-0.0,1.0,89683.90230291281
4179,95655.60924877672,,0.0,,20000.0,-0.0,1.0,75655.60924877672
4180,90308.96263903797,,0.0,,20000.0,-0.0,1.0,70308.96263903797
4181,85897.31620743201,,2121.493177682983,,20000.0,-0.0,1.0,68018.80938511499
4182,116265.16654444416,,14314.82841898587,,20000.0,-0.0,1.0,110579.99496343003
4183,87254.36960797843,,25492.25490365205,,20000.0,-0.0,1.0,92746.62451163048
4184,74048.49438756012,,39704.80635375641,,20000.0,-0.0,1.0,93753.30074131652
4185,69695.72544054058,,79701.46877031635,,20000.0,-0.0,1.0,129397.19421085692
4186,33285.949526644064,,88551.31464910424,,20000.0,-0.0,1.0,101837.2641757483
4187,29817.593866406638,,107484.96918656549,,20000.0,-0.0,1.0,117302.56305297214
4188,38274.6552406274,,138053.69704007695,,20000.0,-0.0,1.0,156328.35228070436
4189,49950.667402816296,,137595.66620591428,,20000.0,-0.0,1.0,167546.33360873058
4190,45980.04012366068,,150000.0,,20000.0,-0.0,1.0,175980.04012366067
4191,55906.86196939888,,150000.0,,20000.0,-0.0,1.0,185906.8619693989
4192,89824.33215619095,,150000.0,,20000.0,-0.0,1.0,219824.33215619094
4193,123850.26925580777,,150000.0,,20000.0,-0.0,1.0,253850.26925580774
4194,110096.93658399272,,150000.0,,20000.0,-0.0,1.0,240096.93658399273
4195,122157.11686307384,,121345.37379155197,,20000.0,-0.0,1.0,223502.4906546258
4196,140335.60191219105,,3171.5730085945124,,20000.0,-0.0,1.0,123507.17492078556
4197,151972.89331633374,,0.0,,20000.0,-0.0,1.0,131972.89331633374
4198,169038.5592242131,,0.0,,20000.0,-0.0,1.0,149038.5592242131
4199,210120.85786716692,,0.0,,20000.0,-0.0,1.0,190120.85786716692
4200,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4201,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4202,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4203,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4204,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4205,220293.93459035727,,971.4089165889068,,20000.0,-0.0,1.0,201265.34350694617
4206,220293.93459035727,,5918.151202826884,,20000.0,-0.0,1.0,206212.08579318415
4207,220293.93459035727,,5780.874181298287,,20000.0,-0.0,1.0,206074.80877165555
4208,220293.93459035727,,8331.98526064992,,20000.0,-0.0,1.0,208625.9198510072
4209,220293.93459035727,,7800.376051856223,,20000.0,-0.0,1.0,208094.3106422135
4210,220293.93459035727,,9258.533441980368,,20000.0,-0.0,1.0,209552.46803233764
4211,220293.93459035727,,10635.334493421266,,20000.0,-0.0,1.0,210929.26908377855
4212,220293.93459035727,,3588.3202903835945,,20000.0,-0.0,1.0,203882.25488074086
4213,198356.74314171527,,7101.060050109708,,20000.0,-0.0,1.0,185457.803191825
4214,199406.16703760522,,7076.716970961213,,20000.0,-0.0,1.0,186482.88400856644
4215,106075.2179128306,,7248.816258919245,,20000.0,-0.0,1.0,93324.03417174985
4216,72182.25028883095,,7854.093081117752,,20000.0,-0.0,1.0,60036.34336994871
4217,55465.73137697333,,5968.756992191516,,20000.0,-0.0,1.0,41434.48836916484
4218,49748.89120905352,,4091.8183851688846,,20000.0,-0.0,1.0,33840.70959422241
4219,56351.60419435998,,16230.486517961874,,20000.0,-0.0,1.0,52582.09071232185
4220,60167.99978942413,,1356.3995259200692,,20000.0,-0.0,1.0,41524.3993153442
4221,56419.68756336958,,0.0,,20000.0,-0.0,1.0,36419.68756336958
4222,62149.14957748189,,0.0,,20000.0,-0.0,1.0,42149.14957748189
4223,63982.14692414859,,0.0,,20000.0,-0.0,1.0,43982.14692414859
4224,60291.23043553327,,0.0,,20000.0,-0.0,1.0,40291.23043553327
4225,51021.06579620268,,0.0,,20000.0,-0.0,1.0,31021.06579620268
4226,51850.28415528537,,0.0,,20000.0,-0.0,1.0,31850.28415528537
4227,50119.54699451486,,0.0,,20000.0,-0.0,1.0,30119.546994514858
4228,43307.17999601475,,0.0,,20000.0,-0.0,1.0,23307.179996014747
4229,29713.62729223255,,1790.9579580213617,,20000.0,-0.0,1.0,11504.585250253913
4230,24290.081993361742,,10994.071387277509,,20000.0,-0.0,1.0,15284.153380639254
4231,15746.565890073454,,22794.80146185949,,20000.0,-0.0,1.0,18541.367351932946
4232,0.0,,37513.01973448093,,20000.0,-0.0,1.0,17513.019734480928
4233,0.0,,59078.87245348261,,20000.0,-0.0,1.0,39078.87245348261
4234,0.0,,86457.50872238673,,20000.0,-0.0,1.0,66457.50872238673
4235,0.0,,114883.73288909128,,20000.0,-0.0,1.0,94883.73288909128
4236,0.0,,141328.22747075936,,20000.0,-0.0,1.0,121328.22747075936
4237,0.0,,122666.29514847382,,20000.0,-0.0,1.0,102666.29514847382
4238,0.0,,53156.21311316342,,20000.0,-0.0,1.0,33156.21311316342
4239,0.0,,17079.712461455583,,20000.0,744.9713108531686,0.9627514344573416,0.0
4240,0.0,,8744.513005921002,,20000.0,2871.297702571174,0.8191865493287829,0.0
4241,0.0,,3645.945537625348,,20000.0,4171.9526689731265,0.6105889158801265,0.0
4242,14047.16453881544,,2013.0528926610482,,20000.0,1005.0465736029369,0.5603365871999797,0.0
4243,993.915524559903,,3698.6279788637053,,20000.0,3904.9633919837734,0.365088417600791,0.0
4244,7673.944211032149,,-0.0,,20000.0,3144.4019869815947,0.2078683182517113,0.0
4245,27993.58004213747,,0.0,,20000.0,-1958.42711032368,0.3057896737678953,0.0
4246,72923.00686325999,,0.0,,20000.0,-4899.999999999999,0.5507896737678952,32923.00686325999
4247,110575.63462026534,,0.0,,20000.0,-4900.0,0.7957896737678952,70575.63462026534
4248,118760.00748147197,,0.0,,20000.0,-4084.2065246420957,1.0,82089.77676864709
4249,120379.68063198304,,0.0,,20000.0,-0.0,1.0,100379.68063198304
4250,115829.44058138388,,0.0,,20000.0,-0.0,1.0,95829.44058138388
4251,113889.92637194127,,0.0,,20000.0,-0.0,1.0,93889.92637194127
4252,105918.6782693534,,0.0,,20000.0,-0.0,1.0,85918.6782693534
4253,125578.22805885045,,-0.0,,20000.0,-0.0,1.0,105578.22805885045
4254,128248.96171982451,,1785.5266083157176,,20000.0,-0.0,1.0,110034.48832814023
4255,166137.31345182276,,6755.544353283162,,20000.0,-0.0,1.0,152892.85780510592
4256,163168.16798291163,,15516.64495732905,,20000.0,-0.0,1.0,158684.8129402407
4257,99214.51407223173,,18831.130183695666,,20000.0,-0.0,1.0,98045.6442559274
4258,75359.38812753683,,34024.2015639766,,20000.0,-0.0,1.0,89383.58969151344
4259,59484.61985860167,,33386.008997941746,,20000.0,-0.0,1.0,72870.62885654342
4260,61059.62742753407,,35516.96380642467,,20000.0,-0.0,1.0,76576.59123395874
4261,48139.09690491349,,32879.38941274742,,20000.0,-0.0,1.0,61018.48631766091
4262,49145.830350098164,,70494.33123209393,,20000.0,-0.0,1.0,99640.16158219209
4263,42867.78930976707,,69389.95862590235,,20000.0,-0.0,1.0,92257.74793566941
4264,32477.94130532162,,52893.22017750348,,20000.0,-0.0,1.0,65371.16148282509
4265,29298.60181638653,,44754.40217331945,,20000.0,-0.0,1.0,54053.00398970599
4266,12776.938861768058,,75858.52007623624,,20000.0,-0.0,1.0,68635.45893800429
4267,0.0,,70015.35929064972,,20000.0,-0.0,1.0,50015.35929064972
4268,0.0,,1600.0368757605127,,20000.0,4693.868143938645,0.7653065928030678,0.0
4269,0.0,,0.0,,20000.0,5102.040816326529,0.5102045519867413,0.0
4270,0.0,,0.0,,20000.0,5102.040816326531,0.25510251117041477,0.0
4271,0.0,,0.0,,12160.036875760517,3102.050223408295,0.1,0.0
4272,0.0,,0.0,,0.0,-0.0,0.1,0.0
4273,0.0,,0.0,,0.0,-0.0,0.1,0.0
4274,0.0,,0.0,,0.0,-0.0,0.1,0.0
4275,0.0,,0.0,,0.0,-0.0,0.1,0.0
4276,0.0,,0.0,,0.0,-0.0,0.1,0.0
4277,4913.6768493296895,,775.7150672465622,,5689.391916576252,-0.0,0.1,0.0
4278,17305.832699817838,,11944.028071189838,,20000.0,-2266.21588889688,0.21331079444484402,0.0
4279,3080.335577712884,,21517.147866244613,,20000.0,-1126.3834437695875,0.2696299666333234,0.0
4280,28297.031162794352,,35535.29202608907,,20000.0,-4900.0,0.5146299666333234,23832.32318888342
4281,54580.83409432482,,73149.72586029298,,20000.0,-4900.0,0.7596299666333234,87730.5599546178
4282,18330.062924406284,,81960.73591299205,,20000.0,-4807.4006673335325,1.0,60668.75529726147
4283,0.0,,82702.25555270973,,20000.0,-0.0,1.0,62702.25555270973
4284,1324.698239731344,,82926.05636028336,,20000.0,-0.0,1.0,64250.7546000147
4285,31955.66984480808,,106047.4496108724,,20000.0,-0.0,1.0,118003.11945568048
4286,61232.60450042495,,150000.0,,20000.0,-0.0,1.0,191232.60450042496
4287,66871.48270956826,,150000.0,,20000.0,-0.0,1.0,196871.48270956826
4288,56719.639382150985,,150000.0,,20000.0,-0.0,1.0,186719.63938215098
4289,42740.14698577344,,150000.0,,20000.0,-0.0,1.0,172740.14698577343
4290,34662.230918829475,,148499.55597045526,,20000.0,-0.0,1.0,163161.78688928473
4291,71093.94043679035,,82957.53541191155,,20000.0,-0.0,1.0,134051.4758487019
4292,163019.5625197099,,1028.7880321383384,,20000.0,-0.0,1.0,144048.35055184824
4293,200927.96915174436,,0.0,,20000.0,-0.0,1.0,180927.96915174436
4294,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4295,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4296,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4297,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4298,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4299,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4300,220293.93459035727,,0.0,,20000.0,-0.0,1.0,200293.93459035727
4301,220293.93459035727,,1768.4220938338071,,20000.0,-0.0,1.0,202062.35668419107
4302,219359.8550748577,,13171.328355608137,,20000.0,-0.0,1.0,212531.18343046584
4303,189760.06110563845,,23717.41975013954,,20000.0,-0.0,1.0,193477.48085577798
4304,131887.07757726204,,37833.13906642786,,20000.0,-0.0,1.0,149720.2166436899
4305,104110.51786733828,,80319.27509459661,,20000.0,-0.0,1.0,164429.79296193487
4306,83545.43336790771,,114260.30639181855,,20000.0,-0.0,1.0,177805.73975972628
4307,168351.1165650033,,131808.25795623657,,20000.0,-0.0,1.0,280159.3745212399
4308,142965.81083931,,146934.639354712,,20000.0,-0.0,1.0,269900.45019402204
4309,74529.10194499453,,139311.5455062423,,20000.0,-0.0,1.0,193840.64745123684
4310,51807.204364310695,,121039.58783432977,,20000.0,-0.0,1.0,152846.79219864047
4311,36306.79209763044,,150000.0,,20000.0,-0.0,1.0,166306.79209763044
