hour,wind_power_undegraded_mw,wind_power_year24_degraded_mw,solar_power_undegraded_mw,solar_power_year24_degraded_mw,battery_power_mw,curtailment_power_mw
2133,130.64326585940526,89.56724076381043,0.0,0.0,5.455384615384616,0.0
2134,153.88680391231082,107.0316734816679,0.0,0.0,5.455384615384616,0.0
2135,142.5365721936135,98.45120992240602,0.0,0.0,5.455384615384617,0.0
2136,134.16885590405053,92.18144699189628,0.0,0.0,5.455384615384617,0.0
2137,123.01537516608147,83.90918068648286,0.0,0.0,5.455384615384617,0.0
2138,96.58343292552036,64.47228117514769,0.0,0.0,5.4553846153846175,0.0
2139,66.69238984685461,42.913833372651766,0.0,0.0,5.455384615384618,0.0
2140,48.57232053077397,30.136813382176662,0.0,0.0,5.45538461538462,0.0
2141,30.83771909763434,17.93184889410886,0.0,0.0,5.455384615384621,0.0
2142,16.418621966527667,8.091486462602237,0.0,0.0,5.455384615384622,0.0
2143,7.449346103964908,2.9341627334216116,8.480782528608003,6.1728935123878586,0.0,0.0
2144,0.0,0.0,16.088949253658473,11.710618434407081,0.0,0.0
2145,0.0,0.0,25.2030597238006,18.34445052785939,0.0,0.0
2146,0.0,0.0,60.82773281062549,44.27436686357791,0.0,0.0
2147,0.0,0.0,101.67518167469099,74.0056670220241,0.0,0.0
2148,1.0875200166621466,0.4283389520178165,135.42080387751417,98.56771713279923,0.0,0.0
2149,1.2925308864798821,0.5090824125542597,150.0,109.17918807077626,0.0,0.0
2150,2.1896119969865118,0.8624048312710759,150.0,109.17900970319636,0.0,0.0
2151,9.003783955907473,3.546222129809696,150.0,109.17883133561644,0.0,0.0
2152,19.2563322550848,10.050870246632595,150.0,109.17865296803653,0.0,0.0
2153,31.267431526259863,18.2217955032469,139.063359007859,101.21816939529143,0.0,0.0
2154,46.69692321607261,28.82608320421884,72.92854756942427,53.08143046912029,0.0,0.0
2155,44.17800786223508,27.067144823661366,0.0,0.0,0.0,0.0
2156,31.311791044010604,18.251617704368016,0.0,0.0,0.0,0.0
2157,27.74884193680462,15.841447143180305,0.0,0.0,0.0,0.0
2158,26.91031086771887,15.274179278808667,0.0,0.0,0.0,0.0
2159,26.26828535452226,14.83983691466468,0.0,0.0,0.0,0.0
2160,22.181261591342732,12.070500401643379,0.0,0.0,0.0,0.0
2161,20.728731811924018,11.067327574538671,0.0,0.0,0.0,0.0
2162,25.51628062762541,14.33099772539787,0.0,0.0,0.0,0.0
2163,32.624548201890555,19.145345133086856,0.0,0.0,0.0,0.0
2164,32.960366041639254,19.375155574619264,0.0,0.0,0.0,0.0
2165,29.653277503135794,17.129205299179244,0.0,0.0,0.0,0.0
2166,17.370261207441107,8.747745937767677,0.0,0.0,0.0,0.0
2167,5.711759450859252,2.2493675514747213,5.030632294878809,3.6614946533783534,-5.221174764321976,0.0
2168,2.441082425323594,0.961324063763758,18.324661371494276,13.337396988180895,-5.221174764321976,0.0
2169,4.512504795037966,1.7770592117538238,29.688132061827417,21.608134972286273,-5.221174764321976,0.0
2170,12.203913238223196,5.439930830784464,49.853449731323856,36.28514951446963,-5.221174764321976,0.0
2171,18.84819591395318,9.768191446904844,74.52804740103738,54.24412832814455,-5.221174764321976,0.0
2172,45.09660404383051,27.707170751595335,103.01854745987787,74.9803915934219,-5.221174764321976,0.0
2173,60.7516923231817,38.686632449779836,109.6427604962824,79.80158805126955,-5.221174764321975,0.0
2174,63.609917523417586,40.718510260277185,150.0,109.17472888127854,-5.221174764321975,0.0
2175,80.98572644628511,53.159080098367006,145.59344761445047,105.9673280069824,-5.221174764321974,0.0
2176,119.29984457407737,81.14652254460296,134.28138261321365,97.7339042514023,-5.221174764321972,0.0
2177,182.77329541599292,129.31928186510135,136.00597185258965,98.98894884048745,-5.221174764321971,13.558092504260573
2178,234.1115645572768,172.43589673740297,82.26208881112463,59.8725503440226,-5.221174764321972,11.152478604079477
2179,247.75714633003486,185.02838358107982,0.0,0.0,-5.221174764321972,0.0
2180,277.93932273789903,219.03574737752615,0.0,0.0,-5.221174764321972,0.0
2181,292.8393150985078,242.33922186388776,0.0,0.0,3.055910629507082,0.0
2182,296.9440893704929,252.32964423476247,0.0,0.0,3.055910629507082,0.0
2183,294.118146240749,245.42586761296036,0.0,0.0,5.881853759250987,0.0
2184,287.19856543120653,232.39835491217673,0.0,0.0,7.845264996346973,0.0
2185,278.7279150103871,220.07620153585543,0.0,0.0,7.845264996346973,0.0
2186,245.35012751161003,182.8050136943941,0.0,0.0,7.845264996346973,0.0
2187,228.7080194829571,167.44665669818775,0.0,0.0,7.845264996346977,0.0
2188,229.20229608547976,167.90250812055717,0.0,0.0,7.845264996346984,0.0
2189,227.81364879972213,166.62071632841307,0.0,0.0,19.7,0.0
2190,165.34445487025206,115.68004114289025,0.0,0.0,-3.248730964467007,0.0
2191,150.76965042910507,104.66287655766126,7.401453027389878,5.3868612303021,-3.2487309644670077,0.0
2192,160.18573221511272,111.78015903843749,20.967107790123244,15.260073273802083,-3.2487309644670077,0.0
2193,155.3038700964973,108.0897977121444,28.612814655972866,20.82466209483016,-3.2487309644670077,0.0
2194,154.17085806553277,107.23314830988139,63.93581126770614,46.53297852958604,-3.2487309644670077,0.0
2195,154.25436999635843,107.29605270352779,110.93620277331985,80.74009550022309,-3.248730964467007,0.0
2196,160.6868032915057,112.15799869650044,148.66885913556683,108.20199333142025,-3.248730964467006,6.1069314626054965
2197,154.2656641781067,107.30414767478224,150.0,109.17062642694064,-3.248730964467006,1.0169332136396978
2198,125.05466131738197,85.4102500459,150.0,109.17044805936074,-3.2487309644670006,0.0
2199,99.59649541363999,66.66772535054857,150.0,109.17026969178083,-3.2487309644670006,0.0
2200,94.1879034940095,62.710093529619826,150.0,109.17009132420092,2.251428571428572,0.0
2201,91.8050252395013,60.9665103837245,147.2525143978072,107.1702945296813,2.251428571428572,0.0
2202,92.04755728865288,61.14370727117907,79.51365398222363,57.869896676294694,2.2514285714285713,0.0
2203,137.25502087751462,94.45683215675169,0.0,0.0,2.251428571428571,0.0
2204,182.6072581951717,129.18255436015437,0.0,0.0,2.251428571428571,0.0
2205,197.14876501005696,140.68933165738244,0.0,0.0,2.2514285714285704,0.0
2206,199.18652271037485,142.38666311679907,0.0,0.0,2.251428571428571,0.0
2207,181.48725917835569,128.30534395732602,0.0,0.0,2.251428571428571,0.0
2208,160.41826614274328,111.95227845545682,0.0,0.0,2.251428571428571,0.0
2209,135.7554975865827,93.34362124919568,0.0,0.0,2.251428571428571,0.0
2210,110.25348667646819,74.46362614944064,0.0,0.0,2.2514285714285704,0.0
2211,84.57602080734094,55.74627815658213,0.0,0.0,2.2514285714285704,0.0
2212,68.27487315831888,44.030604054507826,0.0,0.0,2.251428571428571,0.0
2213,64.55346378059053,41.385047175959116,0.0,0.0,2.251428571428571,0.0
2214,70.82094161873799,45.84029910662419,0.0,0.0,-6.091370558375636,0.0
2215,69.57841469477873,44.95690829764115,10.202952636240925,7.4255331529024895,-6.091370558375636,0.0
2216,28.737003705763495,16.506479427943013,15.570938825408843,11.332242506417506,-6.091370558375638,0.0
2217,17.231838171067682,8.650091183353801,24.4449038876233,17.790521778608277,-6.091370558375639,0.0
2218,14.478669301210626,6.798319959619583,65.5788637532344,47.72693330866636,-6.091370558375639,0.0
2219,8.24731550582856,3.2466796443200607,109.72896518044071,79.85832853299625,-6.091370558375639,0.0
2220,5.303998786649666,2.087983664746974,144.86074714991145,105.42629484286635,-6.091370558375638,0.0
2221,2.37346123379892,0.9343351228478456,150.0,109.16634560502284,-6.091370558375637,0.0
2222,1.4251958828341178,0.561037567245201,150.0,109.16616723744292,-6.091370558375635,0.0
2223,1.4485311926335902,0.5702195287623948,150.0,109.16598886986301,-6.091370558375633,0.0
2224,0.8171577791663152,0.32167477513772974,150.0,109.16581050228311,-6.09137055837563,0.0
2225,3.2337923507728523,1.272975565228527,137.31784869938258,99.93593171097088,-6.09137055837563,0.0
2226,22.598375600821146,12.354156472923227,83.48532091438122,60.75808627008223,19.7,0.0
2227,52.4037670883355,32.80420990026463,0.0,0.0,19.7,0.0
2228,58.73120809369837,37.24465634404643,0.0,0.0,19.7,0.0
2229,52.77218027730457,33.06123434190678,0.0,0.0,0.0,0.0
2230,29.974893269949153,17.342889593039843,0.0,0.0,-1.3844023996308272,0.0
2231,25.597040826845404,14.381984170460031,0.0,0.0,-1.3844023996308272,0.0
2232,19.777940118178684,10.407574272987478,0.0,0.0,-1.3844023996308272,0.0
2233,17.749789569481706,9.007090720427808,0.0,0.0,-1.3844023996308272,0.0
2234,18.697690778286216,9.661574676676718,0.0,0.0,-1.3844023996308272,0.0
2235,24.116019378515695,13.380131948298281,0.0,0.0,-1.3844023996308272,0.0
2236,24.034719946934445,13.325097296135322,0.0,0.0,-1.3844023996308272,0.0
2237,16.4731947879026,8.125443930314376,0.0,0.0,-1.384402399630827,0.0
2238,11.456361756075243,4.990884964719472,0.0,0.0,-1.3844023996308272,0.0
2239,6.910576276005729,2.7200577245843096,10.50925536532092,7.648155080493555,-1.3844023996308272,0.0
2240,1.7648319901691332,0.6946468557246114,18.541439142369107,13.493588778596234,-1.384402399630827,0.0
2241,2.663760258167984,1.0484619961832382,31.97300592046359,23.268414369273334,-1.384402399630827,0.0
2242,7.016901784012314,2.7618482128249586,63.6457690485798,46.31825080717999,-1.3844023996308268,0.0
2243,12.121885644256551,5.388571536620686,95.41292961594957,69.43670960685881,-1.3844023996308268,0.0
2244,12.976113298599389,5.899180808355414,126.21628339899881,91.85368411984844,-1.3844023996308268,0.0
2245,14.007314941484005,6.515578178011282,142.1336371537647,103.43734204558405,-1.384402399630827,0.0
2246,17.5866628517502,8.893919775046719,143.7171465226579,104.58956549779843,-1.384402399630827,0.0
2247,39.74684997343068,24.014491766989643,97.51800555203138,70.96821367659166,-1.384402399630827,0.0
2248,74.8374732428845,48.711252734142064,115.05874465481423,83.73325713081384,-1.3844023996308275,0.0
2249,78.83299709677071,51.595389424490435,125.79569921930732,91.54685677410859,-1.3844023996308275,0.0
2250,66.01475506808863,42.419728567948894,88.55053817747762,64.4418707492177,-1.3844023996308277,0.0
2251,81.45885347844282,53.49066025344108,0.0,0.0,-1.3844023996308277,0.0
2252,88.7737009164018,58.77088867471345,0.0,0.0,-1.3844023996308277,0.0
2253,80.96923007971365,53.13695380453158,0.0,0.0,-1.3844023996308277,0.0
2254,88.76310989793447,58.76296098675168,0.0,0.0,-1.3844023996308272,0.0
2255,99.60329289078705,66.66401841399,0.0,0.0,-1.3844023996308268,0.0
2256,107.11353595910381,72.15859113590994,0.0,0.0,-1.3844023996308268,0.0
2257,105.27927942759595,70.8164297494712,0.0,0.0,-1.3844023996308268,0.0
2258,84.15520055177431,55.436126522925136,0.0,0.0,-1.3844023996308272,0.0
2259,82.95263873191631,54.56791054998949,0.0,0.0,-1.3844023996308277,0.0
2260,87.48722830924515,57.84110816597195,0.0,0.0,-1.3844023996308268,0.0
2261,65.2084681525787,41.845393640593244,0.0,0.0,-1.3844023996308268,0.0
2262,48.22719773335195,29.885290762229122,0.0,0.0,-1.3844023996308268,0.0
2263,43.82269091244311,26.81039559047803,8.639137222982754,6.286922134995974,-1.3844023996308268,0.0
2264,65.64924853491956,42.15837129834556,22.282776953278496,16.21572283564193,-1.384402399630826,0.0
2265,59.937304901479344,38.098208729662545,35.654110953941185,25.946327859922995,-1.3844023996308268,0.0
2266,51.50480541278917,32.173046309966466,59.865719050710865,43.565608407526035,-1.384402399630826,0.0
2267,33.440325892413625,19.69703627824094,94.53540148785186,68.79539104264391,-1.384402399630826,0.0
2268,22.015050207282364,11.950598727178967,116.63021944333882,84.87411400261215,-1.384402399630826,0.0
2269,19.08700302952412,9.928886174591108,122.35628066646184,89.04093634189353,-1.3844023996308241,0.0
2270,12.733675610606452,5.753402176654476,131.25164376597732,95.51410109146133,-1.3844023996308223,0.0
2271,6.13777811311209,2.4153176983025997,133.5629057797781,97.19588778501922,-1.3844023996308223,0.0
2272,0.0,0.0,150.0,109.1572488584475,-1.3844023996308152,0.0
2273,0.0,0.0,132.50276319732987,96.4240897504378,-1.3844023996308152,0.0
2274,7.8156249933765025,3.075511416911512,88.78432297239073,64.60947176624258,19.7,0.0
2275,56.747169324090876,35.83185940512626,0.0,0.0,19.7,0.0
2276,136.0666270703408,93.56094489838395,0.0,0.0,2.865454545454547,0.0
2277,192.60819018604585,136.98971597376462,0.0,0.0,2.8654545454545466,0.0
2278,175.4592607317778,123.57079439396159,0.0,0.0,2.865454545454546,0.0
2279,142.02835485086317,98.03721364080002,0.0,0.0,2.865454545454546,0.0
2280,110.16434146199941,74.38661506036543,0.0,0.0,2.865454545454546,0.0
2281,88.65786760943641,58.68318196723541,0.0,0.0,2.865454545454546,0.0
2282,76.71094027809778,50.05939611209196,0.0,0.0,2.865454545454546,0.0
2283,81.04277549661266,53.186111569217125,0.0,0.0,2.8654545454545466,0.0
2284,88.15207597276117,58.31766482715462,0.0,0.0,2.8654545454545466,0.0
2285,102.4213019828988,68.72100806222709,0.0,0.0,2.865454545454547,0.0
2286,122.35423951396501,83.39152772368294,0.0,0.0,2.865454545454547,0.0
2287,125.97269560618243,86.07434118522552,10.881088877472587,7.918137426312083,-1.3536379018612548,0.0
2288,71.53691112711776,46.340487110021485,18.796687925480086,13.678273987202905,-1.3536379018612548,0.0
2289,47.17607676509607,29.149206156170287,29.665546134290853,21.587462990560937,-1.3536379018612548,0.0
2290,94.42965850558447,62.87362310091763,66.43724062033186,48.345954022435116,-1.353637901861255,0.0
2291,77.15258850618353,50.377056983133684,108.09125071664302,78.65718156250834,-1.353637901861255,0.0
2292,68.75197385905145,44.360580593412955,135.19400649274365,98.37949017562572,-1.353637901861255,0.0
2293,85.44646022494632,56.363447035594234,150.0,109.1535031392694,-1.353637901861255,0.0
2294,125.0768892087345,85.40881612222383,135.98830602717487,98.95717155290745,-1.3536379018612532,0.0
2295,169.4088061012659,118.83240136412442,131.36351824523837,95.59160892787617,-1.3536379018612532,0.0
2296,256.3188147639769,193.90584914287965,150.0,109.15296803652969,-20.30456852791878,86.01424623605811
2297,264.7990100610818,203.0102693032688,85.66470694503413,62.336944928156875,-20.30456852791878,30.15914847819715
2298,273.74781214560903,213.46473869291702,89.18619912929245,64.89937684670821,-20.304568527918782,42.6294427469827
2299,272.4661727371641,211.77100932975895,0.0,0.0,19.7,0.0
2300,263.1863297366816,201.27795033874295,0.0,0.0,1.97,0.0
2301,246.85988087033547,184.16435764143438,0.0,0.0,1.9700000000000006,0.0
2302,204.21956994584224,146.5535033896375,0.0,0.0,1.9699999999999998,0.0
2303,215.99420492549456,156.3614437417606,0.0,0.0,1.9699999999999989,0.0
2304,209.0540485081896,150.58005326594343,0.0,0.0,1.969999999999998,0.0
2305,209.33567701904892,150.81437284050452,0.0,0.0,1.9699999999999989,0.0
2306,232.40651080583626,170.82530766353446,0.0,0.0,1.9699999999999989,0.0
2307,281.43785586919796,223.62322723434562,0.0,0.0,1.9700000000000006,0.0
2308,241.98766563141822,179.66621434682153,0.0,0.0,1.9699999999999989,0.0
2309,235.37817641430638,173.56668932009438,0.0,0.0,1.9699999999999989,0.0
2310,253.16287670916253,190.5133686298497,0.0,0.0,19.7,0.0
2311,278.83583814163643,220.18401434429893,8.39998596725877,6.112406170093138,-6.091370558375636,0.0
2312,229.05135878444023,167.72744110090144,20.798968823278134,15.134732142482118,-6.091370558375636,0.0
2313,205.80862926097382,147.87418483722675,34.94810800925428,25.43055830073802,-6.091370558375635,0.0
2314,194.3831019572343,138.36879658609297,56.207587019516176,40.90029658899243,-6.091370558375636,0.0
2315,182.5501646160111,129.109968145923,82.81481322565529,60.26134668595086,-6.091370558375636,0.0
2316,159.0317532982481,110.87978999285798,103.3174989095513,75.18028724162393,-6.091370558375635,0.0
2317,125.82266220984963,85.9574685690724,126.42272384863622,91.99294660879963,-6.0913705583756315,0.0
2318,118.96637897012953,80.87377304212282,140.95135004138788,102.56470066964732,-6.091370558375633,0.0
2319,99.76052863113829,66.76912370039167,106.150691725354,77.24151721724894,-6.09137055837563,0.0
2320,91.52619949267562,60.74798523276383,134.57946603336438,97.92781362390114,-6.09137055837563,0.0
2321,130.84437126777615,89.67998526101063,133.95972584016383,97.47669547340732,0.0,0.0
2322,136.36779142854346,93.77503755313384,93.51819237472311,68.04903044771501,19.7,0.0
2323,129.45668260264176,88.65072146787716,0.4363819353474771,0.3175352123878639,11.820000000000022,0.0
2324,113.35865024304704,76.71598912784725,0.0,0.0,19.7,0.0
2325,97.34822740016037,65.00348793983972,0.0,0.0,19.7,0.0
2326,96.8476559528955,64.63714636810107,0.0,0.0,0.0,0.0
2327,78.07648154274122,51.03936040326874,0.0,0.0,0.0,0.0
2328,68.217020672162,43.976249933443526,0.0,0.0,0.0,0.0
2329,79.72110171265311,52.22614022860489,0.0,0.0,0.0,0.0
2330,93.80973779115253,62.414188613876696,0.0,0.0,0.0,0.0
2331,99.77030229502678,66.77441096461,0.0,0.0,0.0,0.0
2332,88.3979091444337,58.4883600727383,0.0,0.0,0.0,0.0
2333,78.91169064620757,51.641420074872485,0.0,0.0,0.0,0.0
2334,74.61642454735247,48.54113427349327,0.0,0.0,0.0,0.0
2335,62.62067259793989,39.99809814551138,11.79645329480401,8.583572195626367,0.0,0.0
2336,40.899642686249706,24.79671701589728,23.347575052584794,16.988603569512744,0.0,0.0
2337,46.323220111091736,28.549840804607413,35.83156752032524,26.072399369703433,0.0,0.0
2338,42.51730857942913,25.90347149643078,32.9639223749686,23.98575345440762,0.0,0.0
2339,37.146568228709626,22.228412155101086,31.26330355988029,22.74828393811142,0.0,0.0
2340,27.919955262192342,15.946887409988678,25.50956110786886,18.56162736514146,0.0,0.0
2341,29.78433303013167,17.20744179693769,24.294620198811348,17.67756600168699,0.0,0.0
2342,50.87611120157891,31.72730845685686,22.227305788728934,16.173293501874635,0.0,0.0
2343,76.81667940932805,50.12806352688111,16.196793019217072,11.785281656870342,0.0,0.0
2344,75.49464847368422,49.17376431311875,10.510131044919186,7.647480093380866,0.0,0.0
2345,60.87096852328256,38.75353400489372,8.471155463837663,6.16385149054193,0.0,0.0
2346,60.50016116711069,38.489900809383556,1.361569373470206,0.9907146354013996,0.0,0.0
2347,42.614945659977394,25.969576069155217,0.0,0.0,0.0,0.0
2348,40.4455466419814,24.485094445938543,0.0,0.0,0.0,0.0
2349,50.13915367029597,31.21229411356869,0.0,0.0,0.0,0.0
2350,37.35935196936028,22.373236070417796,0.0,0.0,0.0,0.0
2351,33.47483207273925,19.715214389270002,0.0,0.0,0.0,0.0
2352,28.19546288825843,16.132493129127063,0.0,0.0,0.0,0.0
2353,15.348569009827168,7.34452819991925,0.0,0.0,0.0,0.0
2354,6.756229656190882,2.657088290797093,0.0,0.0,0.0,0.0
2355,1.4156334603378669,0.5567359292580365,0.0,0.0,0.0,0.0
2356,0.0,0.0,0.0,0.0,0.0,0.0
2357,0.0,0.0,0.0,0.0,0.0,0.0
2358,0.0,0.0,0.0,0.0,0.0,0.0
2359,8.053225869211712,3.167055718321172,4.398878484066512,3.2006747445159376,0.0,0.0
2360,8.936664820004689,3.5144562550323775,7.792336653699169,5.669784800508905,0.0,0.0
2361,22.6996487600993,12.416120734942373,7.364406232105234,5.358409439502615,0.0,0.0
2362,22.522333695121144,12.296185345174496,12.43876719965727,9.050546174353748,0.0,0.0
2363,43.0274897941314,26.25059590369505,12.574240997733312,9.14910303756331,0.0,0.0
2364,72.94657764334195,47.33327852066426,8.913681800446918,6.485644737640819,0.0,0.0
2365,101.65944321528414,68.15102766034471,9.99933549751242,7.275560549964307,0.0,0.0
2366,158.2278455151699,110.26095991459079,16.178724564809862,11.771692013988293,0.0,0.0
2367,180.8754419949274,127.7866133671945,13.105709452480058,9.535740753143074,0.0,0.0
2368,117.16320314379853,79.5279793668573,6.388531837789442,4.648301113261612,0.0,0.0
2369,158.070758946548,110.14157523311214,4.951890529585591,3.602993806366529,0.0,0.0
2370,113.7584549748974,77.00343150031765,2.9478164819971187,2.1448267294332375,0.0,0.0
2371,128.1193918558974,87.65007507933242,0.0,0.0,0.0,0.0
2372,145.45164596023682,100.60487800531874,0.0,0.0,0.0,0.0
2373,176.28013307032106,124.18983388124958,0.0,0.0,0.0,0.0
2374,227.46275582772807,166.24362918191292,0.0,0.0,0.0,0.0
2375,218.56879337771036,158.4857164136627,0.0,0.0,0.0,0.0
2376,214.40907225950758,155.0206456696393,0.0,0.0,0.0,0.0
2377,226.28409992720924,165.15513168341488,0.0,0.0,0.0,0.0
2378,198.9743406172984,142.16394284495,0.0,0.0,0.0,0.0
2379,183.51868023763942,129.85161941529356,0.0,0.0,0.0,0.0
2380,168.27163267680623,117.92247968007476,0.0,0.0,0.0,0.0
2381,182.11441235221602,128.75245392778385,0.0,0.0,0.0,0.0
2382,203.4796241512238,145.91547291077194,0.0,0.0,0.0,0.0
2383,237.8130820609944,175.7920330459369,1.6205572587156722,1.1790899125847754,-5.189384430515815,0.0
2384,261.88419916493746,199.8554185334764,6.609209446380708,4.808740580016308,-5.189384430515815,0.0
2385,291.5119716969812,239.915251472401,18.43685005426878,13.414294832899582,-5.189384430515815,4.759437320734207
2386,295.66324443142577,249.1113178162522,30.951244782462243,22.519489130363176,-5.189384430515815,21.425104783372205
2387,297.5174801561083,254.13421006542308,27.132218550217733,19.74081192619641,-5.189384430515815,19.46031427581022
2388,299.32912536360004,260.4734252877342,22.4960627066033,16.36761904854328,-5.189384430515815,16.635803639687538
2389,299.63022017569136,261.7815074112158,28.788691648636426,20.945957247974114,-5.189384430515815,23.229527393811964
2390,298.14215973615,256.1465054804155,32.52937087944973,23.66754649631988,-5.189384430515815,25.482146185083934
2391,297.93054317987,255.4644128839778,17.08668490143164,12.431818922572944,-5.189384430515815,9.827843650785837
2392,299.0914153644883,259.52161167822163,10.227347318987668,7.441134594651279,-5.189384430515815,4.129378252960123
2393,299.673110339413,261.97931158730853,5.516274091102859,4.013481659161948,-5.189384430515815,0.0
2394,299.89190601955323,263.03537683783594,0.19493462267520334,0.14182856784283013,-0.6672174152014048,0.0
2395,299.9291490850201,263.2253201592572,0.0,0.0,-0.6672174152014048,0.0
2396,299.9405565040333,263.2843718064905,0.0,0.0,-0.6672174152014048,0.0
2397,299.95968267313054,263.38349773687094,0.0,0.0,-0.6672174152014043,0.0
2398,299.96669179264416,263.4197080333061,0.0,0.0,-0.6672174152014043,0.0
2399,299.93097178167983,263.2340927625288,0.0,0.0,-0.6672174152014043,0.0
2400,299.8206492070378,262.67584343524805,0.0,0.0,-0.6672174152014048,0.0
2401,299.14988585147535,259.75388588216776,0.0,0.0,-0.6672174152014048,0.0
2402,293.1272822341381,242.98225984187764,0.0,0.0,-0.6672174152014048,0.0
2403,252.63516814977817,189.91936600807517,0.0,0.0,-0.6672174152014048,0.0
2404,165.87300927035827,116.04023571556314,0.0,0.0,-0.6672174152014039,0.0
2405,91.59647992660135,60.786396599242494,0.0,0.0,-0.6672174152014048,0.0
2406,69.84850836945071,45.1267040949621,0.0,0.0,-0.6672174152014039,0.0
2407,60.49916983218955,38.48288067621399,4.13079445912132,3.0053779385529835,-0.6672174152014039,0.0
2408,43.138418815337474,26.32293776127888,12.084717181339327,8.792275531922606,-0.6672174152014039,0.0
2409,20.21076657110966,10.69852430205411,29.675208481928408,21.590259754378017,-0.6672174152014048,0.0
2410,39.146051561097124,23.591384599763472,46.46166069642672,33.80322278645186,-0.667217415201403,0.0
2411,41.6354244561294,25.294422791384164,69.89613193107537,50.85291017401011,-0.667217415201403,0.0
2412,73.8693892619306,47.992461432544786,79.4281392492907,57.78782483801206,-0.6672174152014012,0.0
2413,104.40431743832629,70.15115365259703,105.19743807385339,76.53611486362958,-0.6672174152014012,0.0
2414,142.0570328855892,98.03093888120983,124.11465986678736,90.29914142390548,-0.6672174152013994,0.0
2415,180.3619914492288,127.3729358204405,149.8906010261918,109.05214962374107,-0.6672174152013994,29.585375060219214
2416,229.34497065092643,167.9683692013615,134.21204829062276,97.64513818529161,-0.6672174152013923,62.889801526347796
2417,175.68677408857707,123.71484793257932,111.42326874833223,81.06517134705676,-0.6672174152013923,0.0
2418,139.17039444070537,95.84888620082174,73.80543736016057,53.696509842877894,19.7,0.0
2419,172.04530465748212,120.86551499848946,0.38530097462365437,0.28032194511764486,19.7,0.0
2420,129.68697412697438,88.80281854888642,0.0,0.0,-1.8458698661744393,0.0
2421,95.4359236997406,63.59017774515386,0.0,0.0,-1.8458698661744393,0.0
2422,126.58781430107607,86.50499168669566,0.0,0.0,-1.8458698661744375,0.0
2423,150.139992862903,104.13673925058208,0.0,0.0,-1.8458698661744375,0.0
2424,124.41325524531864,84.89259470142366,0.0,0.0,-1.8458698661744357,0.0
2425,141.31516381524085,97.46809053161664,0.0,0.0,-1.8458698661744348,0.0
2426,156.03986479500205,108.5941439072798,0.0,0.0,-1.8458698661744348,0.0
2427,159.49572680324331,111.20523082783475,0.0,0.0,-1.8458698661744348,0.0
2428,156.37314828585872,108.8455321832241,0.0,0.0,-1.8458698661744348,0.0
2429,156.53015705083624,108.96394691966628,0.0,0.0,-1.8458698661744348,0.0
2430,154.2588728931144,107.24750889200328,0.0,0.0,-1.8458698661744348,0.0
2431,135.8396818508578,93.36170850514866,11.589562467658713,8.431707128609503,-1.8458698661744348,0.0
2432,146.58430562257976,101.44807308202562,23.651346554887745,17.206939602518762,-1.8458698661744348,0.0
2433,98.27676382609643,65.6661928320266,39.25480948475073,28.558798135824674,-1.8458698661744348,0.0
2434,79.13578439108474,51.79017602275324,57.27510574925362,41.668919840672864,-1.8458698661744348,0.0
2435,76.07376280533921,49.580403080348475,97.05939653294426,70.61276536467743,-1.8458698661744348,0.0
2436,90.03539841202803,59.65538496613874,106.67396476962715,77.6074404137205,-1.8458698661744348,0.0
2437,87.1976889815281,57.607475399746605,113.28897749798641,82.4198596089571,-1.8458698661744353,0.0
2438,100.926399467516,67.6033730760218,106.80780505424822,77.70455788053627,-1.8458698661744353,0.0
2439,111.3763404587186,75.24630352159247,133.50684419490187,97.12841997471955,-1.8458698661744348,0.0
2440,85.95174995307207,56.70796010165247,148.46311833968488,108.00917830472866,-1.8458698661744348,0.0
2441,63.902885406478276,40.8979077627799,116.50590822156005,84.75968299350063,-1.8458698661744348,0.0
2442,41.814224265441084,25.414358770872376,89.889660269031,65.39588225060365,19.7,0.0
2443,34.14540392092264,20.168001543621344,0.9428061737806627,0.6859024782743941,19.7,0.0
2444,37.50190145727769,22.464128363137167,0.0,0.0,19.7,0.0
2445,44.22376402345495,27.07571276490271,0.0,0.0,1.3133333333333357,0.0
2446,59.129349295419686,37.5055112179074,0.0,0.0,1.3133333333333357,0.0
2447,70.15166953956025,45.337349519292076,0.0,0.0,1.313333333333336,0.0
2448,44.930212482639924,27.56846051646743,0.0,0.0,1.3133333333333357,0.0
2449,30.160974229871876,17.45565855233294,0.0,0.0,1.313333333333336,0.0
2450,29.686812036976473,17.13506981240622,0.0,0.0,1.3133333333333357,0.0
2451,37.195572099224606,22.254075553224457,0.0,0.0,1.3133333333333361,0.0
2452,48.26543714420687,29.895575955728496,0.0,0.0,1.3133333333333361,0.0
2453,53.4811112364061,33.535170643287124,0.0,0.0,1.3133333333333361,0.0
2454,56.40701826747936,35.57687367306908,0.2577757110632079,0.18753146196784581,-6.091370558375636,0.0
2455,41.658773126388596,25.307014176727613,13.558637110374248,9.863873027618371,-6.091370558375636,0.0
2456,35.625143003211704,21.179415866901806,19.113648880735607,13.905106829955548,-6.091370558375638,0.0
2457,30.663039503595463,17.794566518702506,38.87504228279255,28.281399107409676,-6.091370558375639,0.0
2458,19.12087725253054,9.944120256505286,65.68355902317995,47.78438304102471,-6.091370558375639,0.0
2459,9.209208050237216,3.6417691994221713,86.6928599599054,63.06841647541196,-6.091370558375639,0.0
