hour,wind_power_undegraded_mw_hydesign,wind_power_year24_degraded_mw_hydesign,solar_power_undegraded_mw_hydesign,solar_power_year24_degraded_mw_hydesign,battery_power_mw_hydesign,curtailment_power_mw_hydesign,wind_power_undegraded_mw_h2integrate,wind_power_year24_degraded_mw_h2integrate,solar_power_undegraded_mw_h2integrate,solar_power_year24_degraded_mw_h2integrate,battery_power_mw_h2integrate,curtailment_power_mw_h2integrate,battery_source
4090,16.612775804608074,8.148646891255048,64.71790394437325,46.95628083640543,-6.091370558375639,0.0,22.736492436086824,,75.55726968732608,,20.0,78.29376212341292,battery_net_power_kW
4091,8.955912727293644,3.4777827536454025,74.70670800315789,54.2036005238637,-6.091370558375639,0.0,8.524266781728471,,81.21973705930823,,20.0,69.7440038410367,battery_net_power_kW
4092,8.500266543118967,3.300820812478592,84.10996299258913,61.026050860430686,-6.091370558375639,0.0,1.7304356583118474,,93.072471896024,,20.0,74.80290755433585,battery_net_power_kW
4093,3.233417903319305,1.255590588555003,73.08460523682578,53.02650682435811,-6.091370558375638,0.0,0.0,,79.67004745966834,,20.0,59.67004745966833,battery_net_power_kW
4094,0.0190442057166045,0.0073951312334661,78.27209182182801,56.79019261813818,-6.091370558375637,0.0,0.0,,85.71820034983914,,20.0,65.71820034983914,battery_net_power_kW
4095,0.0,0.0,61.29663994128512,44.473607424066245,-6.091370558375635,0.0,0.0,,69.56381817828131,,20.0,49.563818178281295,battery_net_power_kW
4096,0.0,0.0,69.15864380048025,50.17778032226359,-6.091370558375633,0.0,0.0,,82.44863918650448,,20.0,62.44863918650449,battery_net_power_kW
4097,12.354628373750987,5.468133433566552,65.71220117021797,47.67714937125833,-6.09137055837563,0.0,17.126707009583114,,87.28993440547914,,20.0,84.41664141506226,battery_net_power_kW
4098,37.651956041157945,22.449466944970297,38.028150213633744,27.59108345572835,-6.09137055837563,0.0,48.157482887807696,,58.29434560655919,,20.0,86.45182849436688,battery_net_power_kW
4099,67.06475839810952,42.95813653443512,12.130888987710357,8.801475223324829,0.0,0.0,84.03625435382109,,27.487116521373032,,20.0,91.52337087519412,battery_net_power_kW
4100,82.95825110830813,54.32603528913434,0.0,0.0,19.7,0.0,100.1849935260651,,0.20623769698772684,,20.0,80.39123122305281,battery_net_power_kW
4101,90.92157890404052,60.05510695015745,0.0,0.0,5.6911111111111135,0.0,108.73875578321592,,0.0,,20.0,88.73875578321592,battery_net_power_kW
4102,107.01379583392534,71.78218930823503,0.0,0.0,5.691111111111114,0.0,118.87018148830927,,0.0,,20.0,98.87018148830927,battery_net_power_kW
4103,90.74069649447516,59.9246838098067,0.0,0.0,5.6911111111111135,0.0,99.03353566424111,,0.0,,20.0,79.03353566424111,battery_net_power_kW
4104,66.09149078874164,42.268210950067136,0.0,0.0,5.691111111111114,0.0,65.57248162092955,,0.0,,20.0,45.57248162092955,battery_net_power_kW
4105,54.04644419266175,33.77343170658007,0.0,0.0,5.691111111111115,0.0,54.446131293333266,,0.0,,20.0,34.446131293333266,battery_net_power_kW
4106,53.72932258841027,33.5527832158875,0.0,0.0,5.691111111111114,0.0,55.292199577419964,,0.0,,20.0,35.292199577419964,battery_net_power_kW
4107,58.10858208755273,36.61363401168627,0.0,0.0,5.691111111111116,0.0,60.97466568009749,,0.0,,20.0,40.97466568009749,battery_net_power_kW
4108,58.14355626046763,36.638305667433656,0.0,0.0,5.691111111111115,0.0,64.73615597865283,,0.0,,20.0,44.73615597865283,battery_net_power_kW
4109,53.736931502343324,33.55779269102937,0.8923754418521601,0.6474456755584678,5.691111111111116,0.0,59.51776613999749,,2.2596974613048624,,20.0,41.777463601302365,battery_net_power_kW
4110,44.262575049285,26.96846194828153,12.356819669213989,8.965235898446805,0.0,0.0,45.2236056406293,,12.936962193943057,,20.0,38.160567834572355,battery_net_power_kW
4111,28.10191189435186,15.969680494949074,23.95338047412458,17.378853159672833,0.0,0.0,25.684353795303018,,24.657362018636256,,20.0,30.34171581393927,battery_net_power_kW
4112,44.27873845989857,26.97954188692148,33.90969511021288,24.602399931969654,-9.137055837563455,0.0,53.4204039952931,,39.3623192234672,,20.0,72.7827232187603,battery_net_power_kW
4113,84.02815718368595,55.09402435945262,45.21761978060192,32.80655101457959,-9.137055837563455,0.0,103.708702216827,,84.4830459740075,,20.0,168.19174819083452,battery_net_power_kW
4114,120.29605339471324,81.53487715659281,72.47822756940224,52.58473985701803,-9.137055837563455,0.0,144.6773093130632,,113.13609386116424,,20.0,237.81340317422746,battery_net_power_kW
4115,101.92928374879445,68.07200249543834,101.78207586726408,73.84528276941138,-9.137055837563455,0.0,132.07417304996363,,130.7047189809249,,20.0,242.77889203088847,battery_net_power_kW
4116,99.1394046788617,66.0372357242057,113.6760645032812,82.47451525747047,-9.137055837563452,0.0,128.25618656335607,,132.36843248962637,,20.0,240.62461905298244,battery_net_power_kW
4117,106.74087278565705,71.58068619872745,139.25135687271302,101.02979359832484,-9.137055837563455,0.0,137.4084376173919,,150.0,,20.0,267.408437617392,battery_net_power_kW
4118,84.7620084824405,55.62130142130866,141.9581640681369,102.99347044926915,-9.137055837563452,0.0,108.01535254935824,,150.0,,20.0,238.01535254935823,battery_net_power_kW
4119,76.61296304410259,49.758537923581954,99.61528631599988,72.27275232307232,-9.137055837563452,0.0,98.23506835559964,,114.79588518483988,,20.0,193.03095354043958,battery_net_power_kW
4120,69.85638791721448,44.933018731976574,32.57854421570517,23.636304076984946,0.0,0.0,85.90059775458471,,36.41835358445216,,20.0,102.31895133903689,battery_net_power_kW
4121,104.61980680572998,70.0331880696538,29.350037099937488,21.293930752702007,0.0,0.0,131.97568866129384,,37.81146069848504,,20.0,149.78714935977885,battery_net_power_kW
4122,95.84759678691792,63.6356775925522,31.8968180796395,23.14162397435786,11.820000000000036,0.0,115.53471674761481,,49.94891333597647,,20.0,145.48363008359127,battery_net_power_kW
4123,122.23816436808846,82.96894009939656,30.54492127348194,22.160766071788483,19.7,0.0,140.28083079158972,,74.66418540514714,,20.0,194.94501619673684,battery_net_power_kW
4124,163.58267469255352,113.90009117125253,0.8932252016547813,0.6480462700426501,19.7,0.0,172.48526012313815,,1.3457170875727504,,20.0,153.8309772107109,battery_net_power_kW
4125,210.54089732060305,151.31547821373533,0.0,0.0,19.7,0.0,205.5919788550077,,0.0,,20.0,185.5919788550077,battery_net_power_kW
4126,165.57546320221584,115.40442739521976,0.0,0.0,0.0,0.0,169.90499110153894,,0.0,,20.0,149.90499110153894,battery_net_power_kW
4127,157.386689559363,109.22970470493902,0.0,0.0,0.0,0.0,163.72360507284714,,0.0,,20.0,143.72360507284714,battery_net_power_kW
4128,123.27133640946334,83.7317822394364,0.0,0.0,0.0,0.0,135.81702711443847,,0.0,,20.0,115.81702711443847,battery_net_power_kW
4129,88.41210970236563,58.24573257150932,0.0,0.0,0.0,0.0,104.93489301192947,,0.0,,20.0,84.93489301192946,battery_net_power_kW
4130,69.80419256125614,44.89488803930576,0.0,0.0,0.0,0.0,86.92349160243315,,0.0,,20.0,66.92349160243315,battery_net_power_kW
4131,54.266912244765855,33.92429739825762,0.0,0.0,0.0,0.0,66.63316757408487,,0.0,,20.0,46.63316757408486,battery_net_power_kW
4132,39.67509943326178,23.82602303412733,0.0,0.0,0.0,0.0,48.01659374779871,,0.0,,20.0,28.01659374779871,battery_net_power_kW
4133,40.11856664790353,24.128214182361027,0.0,0.0,0.0,0.0,53.86288153469523,,1.0264703534688004,,20.0,34.88935188816403,battery_net_power_kW
4134,28.60801020296394,16.309197865062988,10.14135968946447,7.35756513737744,0.0,0.0,37.344430001231096,,10.997611498120937,,20.0,28.34204149935204,battery_net_power_kW
4135,15.62856475933589,7.469998146564341,23.6724898697728,17.174383518698008,0.0,0.0,15.21202208084309,,24.13644505828169,,20.0,19.348467139124782,battery_net_power_kW
4136,12.564324194885517,5.591481531367566,35.232089850173864,25.560827560593605,-6.091370558375638,0.0,14.700161313409888,,36.97901951216374,,20.0,31.679180825573624,battery_net_power_kW
4137,32.363692880401985,18.84227792363057,49.37581394277336,35.8220191484066,-6.091370558375638,0.0,46.17368748929701,,65.30746799947617,,20.0,91.48115548877321,battery_net_power_kW
4138,78.9459616195361,51.43451728009381,70.70468911525806,51.29597618330868,-6.091370558375638,0.0,107.5279785752858,,91.54084266731508,,20.0,179.06882124260085,battery_net_power_kW
4139,93.31406730804066,61.785538958114415,57.28870984470164,41.56266742593296,-6.091370558375639,0.0,124.26241303526996,,60.41223759552025,,20.0,164.6746506307902,battery_net_power_kW
4140,269.59997253486614,207.63206464857117,31.350421004508046,22.744533603935512,-6.091370558375639,0.0,220.29393459035728,,32.665510089069535,,20.0,232.95944467942678,battery_net_power_kW
4141,299.103174274424,259.24346900825014,17.581992454657755,12.75560422958254,-6.091370558375639,10.593796170706105,220.29393459035728,,19.37150473664731,,20.0,219.66543932700458,battery_net_power_kW
4142,299.9926541233642,263.254873574085,70.17508354218104,50.91141562006902,-6.091370558375638,64.0763671071696,220.29393459035728,,77.84561792757641,,20.0,278.1395525179337,battery_net_power_kW
4143,299.9995700662742,263.28879017371366,141.71523757827248,102.81300955033792,-6.091370558375637,135.62343708617104,220.29393459035728,,150.0,,20.0,350.29393459035725,battery_net_power_kW
4144,299.9998007821047,263.28962227303384,150.0,108.82334474885845,-6.091370558375635,143.90843022372908,220.29393459035728,,150.0,,20.0,350.29393459035725,battery_net_power_kW
4145,299.99958226252977,263.28850130415447,125.30612561601744,90.90806237670172,-6.091370558375633,119.21433732017157,220.29393459035728,,150.0,,20.0,350.29393459035725,battery_net_power_kW
4146,299.9974240504399,263.2781074019875,101.10499364862648,73.35031674633036,-6.09137055837563,95.01104714069076,220.29393459035728,,150.0,,20.0,350.29393459035725,battery_net_power_kW
4147,299.9186141162984,262.86784163357845,40.878025740152346,29.656410758864933,-6.09137055837563,34.705269298075095,220.29393459035728,,98.86771985679007,,20.0,299.1616544471474,battery_net_power_kW
4148,297.81108126735904,254.7263716847932,1.275859149441584,0.9256156652202108,0.913059583199356,0.0,220.29393459035728,,1.5517039906981052,,20.0,201.84563858105537,battery_net_power_kW
4149,295.9067492773796,249.3163417663493,0.0,0.0,0.913059583199356,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
4150,299.4614882366066,260.6843076911006,0.0,0.0,0.5819458904096564,0.043434127016269,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
4151,298.9593346132914,258.66253328178794,0.0,0.0,0.5819458904096564,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
4152,299.38203874368344,260.3640933418494,0.0,0.0,0.5819458904096564,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
4153,299.51633283246923,260.93696365085054,0.0,0.0,0.5819458904096564,0.0982787228788879,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
4154,299.41805410959034,260.50872322395105,0.0,0.0,0.5819458904096564,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
4155,299.29920997517667,260.03008675606304,0.0,0.0,0.5819458904096564,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
4156,298.80018452961235,258.0208684052312,0.0,0.0,0.5819458904096564,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
4157,292.701255880663,241.5795699219877,0.9290007622297022,0.6739654404869677,0.5819458904096564,0.0,220.29393459035728,,2.2828627345171757,,20.0,202.57679732487443,battery_net_power_kW
4158,289.52404405324904,235.9842715345248,12.865492273283078,9.333558493367756,-0.4771857992936841,1.9123505272384111,220.29393459035728,,13.392324131559487,,20.0,213.6862587219168,battery_net_power_kW
4159,299.1330462969682,259.36038583917724,24.40679838187557,17.70642755868877,-0.4771857992936841,23.062658879550103,220.29393459035728,,25.872793505937864,,20.0,226.16672809629515,battery_net_power_kW
4160,298.24414891456223,256.12744710173683,31.4740323343452,22.83346432137017,-0.4771857992936832,29.24099544961372,220.29393459035728,,40.14918104037441,,20.0,240.44311563073168,battery_net_power_kW
4161,297.849146837946,254.8471225463066,48.62805108998246,35.278131439185714,-0.4771857992936832,46.000012128634815,220.29393459035728,,80.00313872619864,,20.0,280.29707331655595,battery_net_power_kW
4162,288.3963584391049,233.99740585098996,69.79226647024349,50.632025324650016,-0.4771857992936823,57.71143911005471,220.29393459035728,,86.13161183708168,,20.0,286.425546427439,battery_net_power_kW
4163,292.7770320116677,241.716855969753,91.2495270738742,66.19846333161053,-0.4771857992936823,83.54937328624824,220.29393459035728,,108.88322886358932,,20.0,309.1771634539466,battery_net_power_kW
4164,292.92186193168243,242.06814966947184,97.38842674013466,70.6519127928723,-0.4771857992936823,89.83310287252341,220.29393459035728,,108.53111258546532,,20.0,308.8250471758226,battery_net_power_kW
4165,281.66696834043233,223.42121052434777,108.97412386891936,79.05680309351017,-0.4771857992936823,90.16390641005798,220.29393459035728,,122.09964765443443,,20.0,322.39358224479173,battery_net_power_kW
4166,264.6765351557983,202.3353399560237,121.37624656967655,88.05395222568308,-0.4771857992936823,85.57559592618124,220.29393459035728,,134.2388554834681,,20.0,334.53279007382537,battery_net_power_kW
4167,257.7420884360876,194.885426384053,81.07386082459317,58.81597403215761,-0.4771857992936823,38.3387634613871,220.29393459035728,,93.62645520741236,,20.0,293.9203897977696,battery_net_power_kW
4168,197.9519236411012,140.83549444747732,81.46598495392462,59.10034816381538,-0.4771857992936787,0.0,217.71763896527784,,95.42981217270919,,20.0,293.1474511379871,battery_net_power_kW
4169,165.84713348300923,115.60641370192796,73.00916548783023,52.96517349336418,-0.4771857992936787,0.0,188.183601370325,,95.92091055650927,,20.0,264.1045119268342,battery_net_power_kW
4170,112.4613271950692,75.7434275898604,71.29554741436415,51.72192865440946,-0.4771857992936787,0.0,141.76178225700204,,117.4747633755693,,20.0,239.23654563257134,battery_net_power_kW
4171,77.90699196316308,50.6828922430323,38.26921570592176,27.7626650158294,-0.4771857992936787,0.0,93.79783405684728,,91.60805409680107,,20.0,165.4058881536484,battery_net_power_kW
4172,66.67434695435085,42.67343484431194,0.8053516777072514,0.5842469407038358,4.924999999999999,0.0,79.537976097185,,1.2485117946279596,,20.0,60.78648789181296,battery_net_power_kW
4173,67.08088735252896,42.96123637116038,0.0,0.0,4.925,0.0,81.00443410375624,,0.0,,20.0,61.00443410375624,battery_net_power_kW
4174,56.81685358596041,35.69342130262356,0.0,0.0,4.924999999999998,0.0,68.97458198468503,,0.0,,20.0,48.974581984685045,battery_net_power_kW
4175,79.36905622871086,51.73412287061495,0.0,0.0,4.924999999999999,0.0,90.937602186613,,0.0,,20.0,70.937602186613,battery_net_power_kW
4176,96.4680373648182,64.079992260599,0.0,0.0,4.924999999999999,0.0,115.805595665909,,0.0,,20.0,95.805595665909,battery_net_power_kW
4177,96.0701243031272,63.78968099629236,0.0,0.0,4.924999999999999,0.0,119.74222816418211,,0.0,,20.0,99.74222816418211,battery_net_power_kW
4178,87.87473875860428,57.85228057842558,0.0,0.0,4.925000000000001,0.0,109.6839023029128,,0.0,,20.0,89.68390230291281,battery_net_power_kW
4179,74.9077439582384,48.52437781946837,0.0,0.0,4.925000000000001,0.0,95.65560924877671,,0.0,,20.0,75.65560924877671,battery_net_power_kW
4180,69.78834239475763,44.87785315592045,0.0,0.0,0.0,0.0,90.30896263903796,,0.0,,20.0,70.30896263903797,battery_net_power_kW
4181,66.92338154392465,42.8487919373931,0.7812074329443649,0.5667230009249611,0.0,0.0,85.89731620743201,,2.121493177682983,,20.0,68.01880938511499,battery_net_power_kW
4182,79.93829131029356,52.14269572041568,13.39067574739504,9.7141824113783,0.0,0.0,116.26516654444416,,14.31482841898587,,20.0,110.57999496343004,battery_net_power_kW
4183,54.48597584128107,34.07169477743971,24.458561249969744,17.743282006705186,0.0,0.0,87.25436960797843,,25.49225490365205,,20.0,92.74662451163047,battery_net_power_kW
4184,46.73788507643274,28.683762816296493,35.1540584206826,25.502209367083164,0.0,0.0,74.04849438756011,,39.70480635375641,,20.0,93.75330074131652,battery_net_power_kW
4185,44.084777531574055,26.83877494095714,48.315725796919565,35.05017032578088,0.0,0.0,69.69572544054058,,79.70146877031635,,20.0,129.39719421085692,battery_net_power_kW
4186,21.33759653285982,11.393906578175596,70.32101071122894,51.01360524132898,0.0,0.0,33.28594952664407,,88.55131464910424,,20.0,101.8372641757483,battery_net_power_kW
4187,19.67389433415982,10.24980800130998,90.3657095172569,65.5547044854425,0.0,0.0,29.817593866406643,,107.48496918656548,,20.0,117.30256305297213,battery_net_power_kW
4188,25.40041247191181,14.146287757767386,119.13548020945858,86.42524292489414,0.0,0.0,38.274655240627396,,138.05369704007694,,20.0,156.32835228070437,battery_net_power_kW
4189,33.89393609823127,19.881877124869984,122.8688068066254,89.13338873647365,0.0,0.0,49.95066740281629,,137.59566620591428,,20.0,167.54633360873058,battery_net_power_kW
4190,31.33297998970335,18.14081494183569,150.0,108.81513984018264,0.0,0.0,45.98004012366068,,150.0,,20.0,175.98004012366067,battery_net_power_kW
4191,38.3195449155826,22.897838469834436,150.0,108.81496147260272,0.0,0.0,55.90686196939888,,150.0,,20.0,185.90686196939888,battery_net_power_kW
4192,60.75131345353724,38.47663424906773,150.0,108.81478310502284,0.0,0.0,89.82433215619095,,150.0,,20.0,219.8243321561909,battery_net_power_kW
4193,85.680919585076,56.27210428944997,129.21048172561845,93.73324997938508,0.0,0.0,123.85026925580776,,150.0,,20.0,253.85026925580772,battery_net_power_kW
4194,79.03175944361935,51.48904740034908,98.1396237342221,71.19337907195714,0.0,0.0,110.09693658399271,,150.0,,20.0,240.09693658399277,battery_net_power_kW
4195,91.56976995950929,60.507830763388,59.35346819542878,43.05668672008674,0.0,0.0,122.15711686307384,,121.34537379155196,,20.0,223.5024906546258,battery_net_power_kW
4196,111.84273221925235,75.28790733385328,3.79082405588302,2.74996661859842,19.7,0.0,140.33560191219104,,3.1715730085945126,,20.0,123.50717492078556,battery_net_power_kW
4197,127.14023690802064,86.57876165364203,0.0,0.0,-2.648421981902452,0.0,151.97289331633374,,0.0,,20.0,131.97289331633374,battery_net_power_kW
4198,154.98254343093976,107.40203241639809,0.0,0.0,-2.648421981902452,0.0,169.0385592242131,,0.0,,20.0,149.0385592242131,battery_net_power_kW
4199,210.68971798205703,151.4187784193338,0.0,0.0,-2.648421981902452,0.0,210.12085786716688,,0.0,,20.0,190.12085786716688,battery_net_power_kW
4200,248.22873216308827,184.86642381535017,0.0,0.0,-2.648421981902452,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
4201,259.7770811690116,197.0616597941012,0.0,0.0,-2.6484219819024517,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
4202,270.91736091605367,209.1766463397375,0.0,0.0,-2.6484219819024517,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
4203,286.1064407410509,229.95409960674417,0.0,0.0,-2.6484219819024517,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
4204,295.41388043020515,248.1079645490736,0.0,0.0,-2.6484219819024517,0.0,220.29393459035728,,0.0,,20.0,200.29393459035728,battery_net_power_kW
4205,298.3054391602703,256.3172657581904,0.0,0.0,-2.648421981902452,0.0,220.29393459035728,,0.9714089165889068,,20.0,201.26534350694618,battery_net_power_kW
4206,299.27101935406404,259.90723246509765,4.495511667949416,3.261112674296679,-2.6484219819024517,1.1181090401110017,220.29393459035728,,5.918151202826884,,20.0,206.21208579318412,battery_net_power_kW
4207,299.5227209383326,260.95701146792214,4.375056057733629,3.1737271364812427,-2.6484219819024517,1.249355014163776,220.29393459035728,,5.780874181298287,,20.0,206.07480877165554,battery_net_power_kW
4208,299.82983490039874,262.40654286732774,7.122452177849542,5.166718415171119,-2.648421981902451,4.303865096345825,220.29393459035728,,8.33198526064992,,20.0,208.6259198510072,battery_net_power_kW
4209,299.8667403735738,262.59330559340617,6.601207626101876,4.788593063741398,-2.648421981902451,3.819526017773236,220.29393459035728,,7.800376051856223,,20.0,208.09431064221351,battery_net_power_kW
4210,298.072725158826,255.56198487463084,8.181235696827434,5.934754140476888,-2.64842198190245,3.605538873750968,220.29393459035728,,9.258533441980367,,20.0,209.55246803233763,battery_net_power_kW
4211,277.5522744744452,217.9600254216849,9.399919738486634,6.818789142468528,-2.64842198190245,0.0,220.29393459035728,,10.635334493421265,,20.0,210.9292690837785,battery_net_power_kW
4212,244.43161567838155,181.36152631528577,1.9343052189765908,1.403160683433581,-2.648421981902449,0.0,220.29393459035728,,3.5883202903835945,,20.0,203.8822548807409,battery_net_power_kW
4213,205.77609718612285,147.32926167829964,5.288903652897448,3.836607287370367,-2.64842198190245,0.0,198.35674314171527,,7.101060050109708,,20.0,185.45780319182498,battery_net_power_kW
4214,193.0915021804305,136.8600010522902,5.236835127762991,3.798830191926105,-2.64842198190245,0.0,199.4061670376052,,7.076716970961213,,20.0,186.48288400856643,battery_net_power_kW
4215,96.60362725518402,64.17296754303693,5.450945548421108,3.9541406354234794,-2.648421981902448,0.0,106.0752179128306,,7.248816258919245,,20.0,93.32403417174984,battery_net_power_kW
4216,67.43843906316519,43.20959780010702,6.178806566234991,4.482126973214513,-2.6484219819024446,0.0,72.18225028883096,,7.854093081117752,,20.0,60.03634336994871,battery_net_power_kW
4217,56.636354296059054,35.56367864876598,4.42551251758808,3.2102763368731333,-2.6484219819024446,0.0,55.46573137697333,,5.968756992191516,,20.0,41.434488369164846,battery_net_power_kW
4218,43.4354585424154,26.38463127125,2.6020576557943618,1.887535148340864,-2.648421981902437,0.0,49.748891209053525,,4.091818385168885,,20.0,33.84070959422241,battery_net_power_kW
4219,47.53209355986428,29.233049946066902,8.285406187521318,6.010231835601267,-2.648421981902437,0.0,56.35160419435998,,16.230486517961875,,20.0,52.58209071232185,battery_net_power_kW
4220,51.18229687695112,31.77104190059581,0.9779166559243562,0.7093793653842301,0.0,0.0,60.16799978942413,,1.3563995259200692,,20.0,41.5243993153442,battery_net_power_kW
4221,49.55684655540091,30.640737604315195,0.0,0.0,0.0,0.0,56.41968756336958,,0.0,,20.0,36.41968756336958,battery_net_power_kW
4222,52.98574634991296,33.02483908854512,0.0,0.0,0.0,0.0,62.14914957748189,,0.0,,20.0,42.14914957748189,battery_net_power_kW
4223,57.54797528674046,36.20501567257395,0.0,0.0,0.0,0.0,63.98214692414859,,0.0,,20.0,43.98214692414859,battery_net_power_kW
4224,55.99145990753975,35.114583358643,0.0,0.0,0.0,0.0,60.291230435533265,,0.0,,20.0,40.291230435533265,battery_net_power_kW
4225,49.83586913032022,30.83439415611813,0.0,0.0,11.820000000000004,0.0,51.021065796202684,,0.0,,20.0,31.02106579620268,battery_net_power_kW
4226,50.10335449769906,31.020292514788416,0.0,0.0,11.820000000000004,0.0,51.85028415528537,,0.0,,20.0,31.850284155285372,battery_net_power_kW
4227,46.23753237324415,28.33223957134528,0.0,0.0,11.820000000000004,0.0,50.119546994514856,,0.0,,20.0,30.119546994514856,battery_net_power_kW
4228,40.6032877378941,24.451443137547408,0.0,0.0,11.820000000000004,0.0,43.307179996014746,,0.0,,20.0,23.307179996014746,battery_net_power_kW
4229,28.33942328171768,16.12291340633786,0.4322362511609035,0.3135389422242757,11.820000000000004,0.0,29.71362729223255,,1.7909579580213615,,20.0,11.504585250253912,battery_net_power_kW
4230,20.061310821297507,10.514302548534634,10.217640042529355,7.4117402015694065,11.820000000000006,0.0,24.290081993361742,,10.994071387277508,,20.0,15.284153380639255,battery_net_power_kW
4231,11.382302677557275,4.886247575157827,22.83378119237912,16.563294056472778,0.0,0.0,15.746565890073454,,22.79480146185949,,20.0,18.54136735193294,battery_net_power_kW
4232,5.7098723105240285,2.214974457624353,35.6132323216322,25.833280406031463,-8.121827411167516,0.0,0.0,,37.51301973448093,,20.0,17.513019734480928,battery_net_power_kW
4233,2.9541286084534577,1.1459575482311142,48.88169868670232,35.45795976717621,-8.121827411167516,0.0,0.0,,59.07887245348261,,20.0,39.07887245348261,battery_net_power_kW
4234,0.0,0.0,69.42648494900325,50.36071864825094,-8.121827411167516,0.0,0.0,,86.45750872238673,,20.0,66.45750872238673,battery_net_power_kW
4235,0.0,0.0,94.94705465437823,68.8727662212901,-8.121827411167516,0.0,0.0,,114.88373288909128,,20.0,94.88373288909128,battery_net_power_kW
4236,0.0,0.0,122.78474205882893,89.06554293184567,-8.121827411167516,0.0,0.0,,141.32822747075937,,20.0,121.32822747075936,battery_net_power_kW
4237,2.184749334008908,0.8474770890880597,110.75275265016988,80.33765197594566,-8.121827411167514,0.0,0.0,,122.66629514847382,,20.0,102.66629514847382,battery_net_power_kW
4238,3.564178207115504,1.382555473138995,49.92681551219512,36.215773040815,-8.121827411167512,0.0,0.0,,53.156213113163425,,20.0,33.156213113163425,battery_net_power_kW
4239,7.194474586448322,2.7907378523872013,15.176311778273549,11.008532315152395,-8.121827411167509,0.0,0.0,,17.079712461455582,,20.0,0.0,battery_net_power_kW
4240,3.2540839602829204,1.2622504061997055,7.0567570841703215,5.118793827320252,-8.121827411167509,0.0,0.0,,8.744513005921002,,20.0,0.0,battery_net_power_kW
4241,5.806852166919616,2.2524457478058677,2.045016868863065,1.4834012904044571,0.0,0.0,0.0,,3.645945537625348,,20.0,0.0,battery_net_power_kW
4242,12.361061875859386,5.467296179457363,0.4923886480632774,0.3571651508920299,0.0,0.0,14.047164538815439,,2.013052892661048,,20.0,0.0,battery_net_power_kW
4243,10.026068481038967,4.080285204704562,2.267365311413751,1.644681592891388,19.7,0.0,0.9939155245599031,,3.698627978863705,,20.0,0.0,battery_net_power_kW
4244,10.770133786559487,4.522228558129598,0.0,0.0,19.7,0.0,7.673944211032149,,-0.0,,20.0,0.0,battery_net_power_kW
4245,22.39786402633282,12.120178611688187,0.0,0.0,19.7,0.0,27.99358004213747,,0.0,,20.0,0.0,battery_net_power_kW
4246,67.18677814958622,43.02800623560968,0.0,0.0,1.4775000000000025,0.0,72.92300686325999,,0.0,,20.0,32.923006863259985,battery_net_power_kW
4247,96.00496854004506,63.73163635705793,0.0,0.0,1.477500000000002,0.0,110.57563462026533,,0.0,,20.0,70.57563462026533,battery_net_power_kW
4248,104.34195045967834,69.81010759854382,0.0,0.0,1.4775000000000018,0.0,118.76000748147196,,0.0,,20.0,82.08977676864708,battery_net_power_kW
4249,106.11870285813158,71.10540185148156,0.0,0.0,1.477500000000002,0.0,120.37968063198304,,0.0,,20.0,100.37968063198304,battery_net_power_kW
4250,100.4737109603582,66.98940247805456,0.0,0.0,1.4775000000000018,0.0,115.82944058138388,,0.0,,20.0,95.82944058138388,battery_net_power_kW
4251,96.35652822616932,63.98736072770731,0.0,0.0,1.4775000000000025,0.0,113.88992637194129,,0.0,,20.0,93.88992637194129,battery_net_power_kW
4252,91.08406660255916,60.15023142320757,0.0,0.0,1.4775000000000018,0.0,105.9186782693534,,0.0,,20.0,85.9186782693534,battery_net_power_kW
4253,107.6033376007777,72.18720953327443,0.0,0.0,1.4775000000000027,0.0,125.57822805885044,,-0.0,,20.0,105.57822805885044,battery_net_power_kW
4254,110.99588042395808,74.66057384727412,0.2812033586453706,0.2039731514034816,-6.091370558375638,0.0,128.24896171982454,,1.7855266083157175,,20.0,110.03448832814024,battery_net_power_kW
4255,150.87161433509692,104.29173024535665,5.351177168889039,3.881513673122469,-6.091370558375638,0.0,166.13731345182276,,6.755544353283162,,20.0,152.8928578051059,battery_net_power_kW
4256,122.32964806017593,83.01218959358127,14.803955847473436,10.738134998062606,-6.091370558375638,0.0,163.16816798291163,,15.516644957329051,,20.0,158.6848129402407,battery_net_power_kW
4257,70.92685016419254,45.67507300026346,18.44037391274535,13.375809946496824,-6.091370558375639,0.0,99.21451407223172,,18.831130183695663,,20.0,98.0456442559274,battery_net_power_kW
